Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,ML_Similarity,dS_Distance,AA_Similarity,Ztest_Similarity,dN/dS_Similarity,predict,prob. introduced,prob. native,ML_Distance,dN_Distance,dN_Similarity,dS_Similarity,AA_Distance,Ztest_Distance,dN/dS_Distance
831,Lepidoptera_Group_134,Scopula inductata,native,33.0,50.0,1,1.0,2,0.0,0.40635116,0.0,1.0,,native,0.29464642947914693,0.7053535705208526,0.09889969889416143,0.02124580602764401,0.0,0.0,0.012241675535187967,7.194354962417547e-13,0.02778968848884073
832,Lepidoptera_Group_135,Packardia geminata,,33.0,,1,1.0,1,,0.10697591,,,,native,0.17150439632150402,0.8284956036784957,0.005023319430871344,0.008134109810312078,0.014755502862061018,0.02300575183692591,0.01410534222497382,5.522319374137138e-07,0.04041438847129639
833,Lepidoptera_Group_136,Packardia elegans,,33.0,,1,1.0,2,0.00505515,0.10697591,0.0,0.08186422,0.0,native,0.17845568543564416,0.8215443145643552,0.005023319430871344,0.008134109810312078,0.0,0.019392955122648985,0.01410534222497382,1.9174720049087282e-06,0.04041438847129639
834,Lepidoptera_Group_137,,,,,0,,1,,0.32169682,,,,introduced,0.6069013314260633,0.39309866857393744,0.09815348497603506,0.10005656745055753,0.014755502862061018,0.02300575183692591,0.08689209860691886,7.992023316459579e-11,0.1653144445204791
835,Lepidoptera_Group_138,,,,,0,,2,0.00129241,0.32169682,0.0,0.31773568,0.0,introduced,0.6346848673923072,0.3653151326076939,0.09815348497603506,0.10005656745055753,0.0,0.004901053636850175,0.09953892605240731,5.997852431354503e-10,0.1653144445204791
836,Lepidoptera_Group_139,,,,,0,,1,,0.42857639,,,,introduced,0.6235014586086606,0.3764985413913402,0.13289833610268287,0.08596206011556161,0.014755502862061018,0.02300575183692591,0.05349778608166373,4.770670348212916e-12,0.10660818334653899
837,Lepidoptera_Group_14,Antispila freemani,native,33.0,,1,1.0,1,,0.56065405,,,,introduced,0.5323994964319836,0.4676005035680165,0.20191190018300942,0.07177800626906858,0.014755502862061018,0.02300575183692591,0.03689436817446285,3.0372756557754255e-13,0.0680469082385282
838,Lepidoptera_Group_140,,,,,0,,1,,0.3771711,,,,native,0.19107722876306885,0.8089227712369312,0.09963825768520652,0.021302451383311622,0.014755502862061018,0.02300575183692591,0.012241675535187967,1.7180549163982203e-11,0.030019478591626503
839,Lepidoptera_Group_141,Microcrambus elegans,,33.0,,1,1.0,2,0.00129667,0.42539594,0.0,0.31772162,0.0,native,0.2257525966917966,0.774247403308203,0.11331199591860101,0.02487827819002309,0.0,0.0049445230825399126,0.024653227599214542,6.596103696886025e-12,0.03108414666077795
840,Lepidoptera_Group_142,Apoda biguttata,,33.0,,1,1.0,1,,0.34808538,,,,native,0.23766962238652928,0.7623303776134703,0.07995540566530555,0.027764600407414623,0.014755502862061018,0.02300575183692591,0.015969008914759674,4.095720202485043e-12,0.04239529043382054
841,Lepidoptera_Group_143,Amblyscirtes vialis,native,66.0,50.0,1,1.0,2,0.0,0.37390667,0.0,1.0,,native,0.3882522413523904,0.6117477586476094,0.09622959772253532,0.02832782418503948,0.0,0.0,0.012241675535187967,2.60776192667587e-12,0.04026817765572159
842,Lepidoptera_Group_144,Thymelicus lineola,introduced,33.0,50.0,1,1.0,2,0.0,0.33556358,0.0,1.0,,native,0.3929373029168486,0.6070626970831511,0.07695815512582031,0.02832782418503948,0.0,0.0,0.012241675535187967,2.454364166283172e-10,0.044869411090280545
843,Lepidoptera_Group_145,Polites origenes,native,33.0,50.0,1,1.0,1,,0.25002716,,,,native,0.17480762455807727,0.8251923754419226,0.048534471529106796,0.019069076915429473,0.014755502862061018,0.02300575183692591,0.01843763505230852,1.05230863629391e-08,0.04053726581385502
844,Lepidoptera_Group_146,Hesperia sassacus,native,33.0,50.0,1,1.0,1,,0.18469209,,,,native,0.10092516472699171,0.8990748352730078,0.024320946854798922,0.00202425514733481,0.014755502862061018,0.02300575183692591,0.0035311100737049086,5.767755790765455e-09,0.005825442589894893
845,Lepidoptera_Group_147,Hesperia metea,native,33.0,50.0,1,1.0,5,0.00449549,0.18469209,0.00264027,0.61388194,0.057528912110000004,native,0.10092516472699171,0.8990748352730078,0.024320946854798922,0.00202425514733481,0.018360443446695303,0.014724583438334011,0.0035311100737049086,3.54348826507133e-08,0.005825442589894893
846,Lepidoptera_Group_148,Lomographa vestaliata,native,33.0,50.0,1,1.0,3,0.00432644,0.41510465,0.0,0.34983079,0.0,native,0.19494455943348477,0.805055440566515,0.10367918106452088,0.01605927776046425,0.0,0.016744307088305394,0.024539628856028024,1.4833563429973922e-12,0.020562711456427626
847,Lepidoptera_Group_149,Epirrhoe alternata,native,33.0,50.0,1,1.0,1,,0.40601750000000003,,,,native,0.19107722876306885,0.8089227712369312,0.10163780191897222,0.021147315512620442,0.014755502862061018,0.02300575183692591,0.012241675535187967,3.8963031139745355e-12,0.027683593422243278
848,Lepidoptera_Group_15,,,,,0,,1,,0.58423396,,,,introduced,0.662931251086136,0.33706874891386507,0.20012650276359922,0.14599442473765578,0.014755502862061018,0.02300575183692591,0.14626296913412215,0.0,0.13281937845077363
849,Lepidoptera_Group_150,Gueneria similaria,native,33.0,50.0,1,1.0,2,0.0,0.38013666,0.0,1.0,,native,0.28156963589990114,0.7184303641000979,0.0856212549682982,0.019906547975788422,0.0,0.0,0.008032450241971743,1.2992790305261544e-11,0.02783352237670722
850,Lepidoptera_Group_151,Hypagyrtis unipunctata,native,33.0,50.0,1,1.0,5,0.00503127,0.36107082,0.0045455,0.17946749,0.1027209578,native,0.17673654785829607,0.8232634521417037,0.08085699362304662,0.01836306851007856,0.03172042108736145,0.014247081091948404,0.006079151014296083,6.795520785396532e-14,0.02703116929103775
851,Lepidoptera_Group_152,Lycia ypsilon,native,33.0,50.0,1,1.0,5,0.00468087,0.36107082,0.00183067,0.39930878,0.0363673172,native,0.18160435113370346,0.8183956488662963,0.08085699362304662,0.022558728958005012,0.012763537120837562,0.016192197555464947,0.02492030634908913,1.402055529989262e-12,0.03320734882633969
852,Lepidoptera_Group_153,Euchlaena madusaria,native,33.0,50.0,1,1.0,3,0.0,0.43557219999999996,0.0,1.0,,native,0.29508465354932045,0.704915346450679,0.098629945093601,0.028224577731632797,0.0,0.0,0.03689436817446285,8.222119957048627e-13,0.03444127891580846
853,Lepidoptera_Group_154,Protoboarmia porcelaria,native,33.0,50.0,1,1.0,6,0.00317629,0.46028972,0.00178731,0.23911315,0.05583879582,native,0.17181823211128758,0.8281817678887123,0.10549886558349837,0.0025410907796855043,0.012450816686211065,0.010287451662699275,0.0009561339001519206,1.1044638748274276e-12,0.0029342754148297635
854,Lepidoptera_Group_155,Amphion floridensis,native,66.0,50.0,1,1.0,1,,0.36328018,,,,native,0.23533328287956132,0.7646667171204381,0.08424093539500212,0.02581260712984125,0.014755502862061018,0.02300575183692591,0.0,5.138824973155392e-13,0.037766099895333624
855,Lepidoptera_Group_156,Chionodes thoraceochrella,,33.0,,1,1.0,16,0.00116441,0.2807239,0.0,0.54096436,0.0,native,0.22560687630067094,0.7743931236993281,0.061582045407387875,0.02313671743986403,0.0,0.00440106581282923,0.0,2.8531983433041874e-10,0.04380607317004595
856,Lepidoptera_Group_157,,,,,0,,1,,0.46406309,,,,native,0.22543377720967508,0.774566222790325,0.1093177366200228,0.029996768144662248,0.014755502862061018,0.02300575183692591,0.01235687915819346,8.605614358030372e-14,0.03435653912398837
857,Lepidoptera_Group_158,Celiptera frustulum,native,33.0,50.0,1,1.0,1,,0.43113561,,,,native,0.18705899953262875,0.8129410004673709,0.09891720910306932,0.021217554333965178,0.014755502862061018,0.02300575183692591,0.0,9.771437337014878e-13,0.026157329175927183
858,Lepidoptera_Group_159,Iridopsis larvaria,native,33.0,50.0,1,1.0,1,,0.43755412,,,,native,0.1744723091154855,0.8255276908845144,0.09720741500649228,0.007028141183771769,0.014755502862061018,0.02300575183692591,0.0,7.593189139438564e-13,0.008537302497223304
859,Lepidoptera_Group_16,Monopis pavlovskii,introduced,33.0,50.0,1,1.0,1,,0.43041847,,,,introduced,0.657541808402376,0.34245819159762503,0.17155445636515854,0.13751263453629112,0.014755502862061018,0.02300575183692591,0.13784219147195217,1.3867157539499922e-10,0.1698101608564529
860,Lepidoptera_Group_160,Anavitrinella pampinaria,native,66.0,50.0,1,1.0,2,0.0,0.37274032,0.0,1.0,,native,0.28169176742211144,0.7183082325778878,0.09668976386633711,0.00702892200947646,0.0,0.0,0.0,3.236692744285934e-09,0.010022921317571203
861,Lepidoptera_Group_161,Tetracis cachexiata,native,33.0,50.0,1,1.0,3,0.0017251999999999999,0.42528741,0.0,0.43809473,0.0,native,0.2038187754415206,0.7961812245584785,0.09606291985040809,0.007038220933777785,0.0,0.006607474676292022,0.0,4.939407884644884e-12,0.008796144179313282
862,Lepidoptera_Group_162,Epimecis hortaria,native,33.0,50.0,1,1.0,1,,0.44412589,,,,native,0.1744723091154855,0.8255276908845144,0.10712035743147662,0.007035097630959019,0.014755502862061018,0.02300575183692591,0.0,0.0,0.008419300453879062
863,Lepidoptera_Group_163,Metarranthis pilosaria,native,33.0,50.0,1,1.0,5,0.00092923,0.09653585,0.0,0.5904567,0.0,native,0.22496700661050067,0.7750329933894982,0.016578071985059048,0.007978619018846044,0.0,0.0035118153465579145,0.0,7.240374290535357e-06,0.04392897531931312
864,Lepidoptera_Group_164,,,,,0,,2,0.0,0.14151967,0.0,1.0,,native,0.21568148771873044,0.784318512281269,0.017491249948287636,0.007978619018846044,0.0,0.0,0.0,3.482129160914251e-08,0.029965593987546092
865,Lepidoptera_Group_165,Metarranthis hypochraria,native,33.0,50.0,1,1.0,3,0.00086181,0.14151967,0.0,0.54515944,0.0,native,0.16469234720748,0.8353076527925194,0.017491249948287636,0.007053730971639152,0.0,0.0032602009935145484,0.012241675535187967,5.997852431354501e-08,0.02649195780874484
866,Lepidoptera_Group_166,,,,,0,,8,0.0,0.17598553,0.0,1.0,,native,0.21790454053905498,0.7820954594609448,0.02785224982306908,0.007053730971639152,0.0,0.0,0.012241675535187967,4.479214603466789e-09,0.02130364426362449
867,Lepidoptera_Group_167,Metarranthis duaria,native,33.0,50.0,1,1.0,6,0.004234,0.21547527,0.0,0.11590043,0.0,native,0.10934347375887223,0.890656526241127,0.03370101731452024,0.0,0.0,0.01630061100713814,0.0,1.3330265378125476e-10,0.0
868,Lepidoptera_Group_168,Metarranthis amyrisaria,native,33.0,50.0,1,1.0,1,,0.14467775,,,,native,0.24831161426613918,0.7516883857338602,0.02067692750600019,0.014084179140447512,0.014755502862061018,0.02300575183692591,0.024539628856028024,4.141739530602853e-08,0.051741827573100564
869,Lepidoptera_Group_169,Metarranthis angularia,native,33.0,50.0,1,2.0,1,,0.12950744,,,,native,0.26175158465606746,0.7382484153439315,0.01356583313600812,0.014074880216146187,0.014755502862061018,0.02300575183692591,0.024539628856028024,1.382113821138211e-07,0.05776462509783905
870,Lepidoptera_Group_17,Synanthedon acerni,,33.0,,1,1.0,1,,0.42553335,,,,native,0.1902664310897417,0.8097335689102582,0.1000046127506408,0.026054734082450536,0.014755502862061018,0.02300575183692591,0.029886339468940454,3.574167817149869e-14,0.032543556506891703
871,Lepidoptera_Group_170,Metarranthis angularia,native,33.0,50.0,1,2.0,2,0.0,0.12950744,0.0,1.0,,native,0.2059613853608106,0.7940386146391891,0.01356583313600812,0.0,0.0,0.0,0.0,1.564657156005522e-07,0.0
872,Lepidoptera_Group_171,,,,,0,,1,,0.16858953,,,,native,0.10239218464473213,0.8976078153552675,0.025521281512630216,0.0,0.014755502862061018,0.02300575183692591,0.0,8.160760852891549e-09,0.0
873,Lepidoptera_Group_172,Heterophleps triguttaria,native,33.0,50.0,1,1.0,3,0.00518344,0.34560697,0.0,0.05078303,0.0,introduced,0.5802970449194792,0.4197029550805212,0.09966378073741446,0.053133627552836224,0.0,0.020118823506796425,0.0617763981398694,1.74873446847676e-11,0.08171446560946381
874,Lepidoptera_Group_173,,,,,0,,1,,0.41114501,,,,native,0.35974899171780295,0.6402510082821969,0.11754422593170365,0.03563514605031589,0.014755502862061018,0.02300575183692591,0.024539628856028024,1.6260162601626017e-14,0.046067589638219275
875,Lepidoptera_Group_174,Metanema inatomaria,native,33.0,50.0,1,1.0,2,0.0,0.43170548,0.0,1.0,,native,0.27827036229057983,0.7217296377094192,0.09321782390456874,0.007042089570223756,0.0,0.0,0.0,0.0,0.00867013686586814
876,Lepidoptera_Group_175,Eutrapela clemataria,native,33.0,50.0,1,1.0,3,0.0025886,0.41938782,0.0,0.18588282,0.0,native,0.18165245068864197,0.8183475493113576,0.09659366340416954,0.007028141183771769,0.0,0.009904120726615185,0.0,4.264457738917011e-12,0.008907106271191774
877,Lepidoptera_Group_176,Elachista griseicornis,,33.0,,1,1.0,2,0.0,0.37579714,0.0,1.0,,native,0.38657035162891823,0.6134296483710816,0.10230063218650763,0.029996768144662248,0.0,0.0,0.02121565527095895,1.9481515569872676e-09,0.04242608580249348
878,Lepidoptera_Group_177,Bactra verutana,,33.0,,1,1.0,1,,0.4066785,,,,native,0.18705899953262875,0.8129410004673709,0.09950343444235914,0.02481155308434947,0.014755502862061018,0.02300575183692591,0.0,8.130081300813007e-12,0.0324275925204683
879,Lepidoptera_Group_178,,,,,0,,1,,0.39000853,,,,introduced,0.5161548919548146,0.4838451080451857,0.12090219750617777,0.07117549276166676,0.014755502862061018,0.02300575183692591,0.03689436817446285,3.129314312011044e-12,0.09699924344764403
880,Lepidoptera_Group_179,Ennomos magnaria,native,33.0,50.0,1,1.0,1,,0.36454580000000003,,,,native,0.19021117058785608,0.8097888294121437,0.0909089087990159,0.01758781506155252,0.014755502862061018,0.02300575183692591,0.012241675535187967,4.862709004448535e-13,0.02564317294086707
881,Lepidoptera_Group_18,Monopis marginistrigella,native,33.0,50.0,1,1.0,1,,0.45595883,,,,introduced,0.657541808402376,0.34245819159762503,0.17155445636515854,0.13751263453629112,0.014755502862061018,0.02300575183692591,0.13784219147195217,1.4557447461267064e-11,0.1602983094534301
882,Lepidoptera_Group_180,Plagodis alcoolaria,native,33.0,50.0,1,1.0,2,0.00518265,0.40680482,0.0,0.04488176,0.0,native,0.1842077976449608,0.8157922023550386,0.09016221196399421,0.007025834198735181,0.0,0.020001832124150944,0.0,0.0,0.009179600414931079
883,Lepidoptera_Group_181,Lambdina pellucidaria,native,33.0,50.0,1,1.0,1,,0.12111559999999999,,,,native,0.1103171105925365,0.8896828894074631,0.00863857839568246,0.007037440108073094,0.014755502862061018,0.02300575183692591,0.0,6.749501457278724e-08,0.030883506002874185
884,Lepidoptera_Group_182,Lambdina fiscellaria,native,33.0,50.0,1,1.0,1,,0.12111559999999999,,,,native,0.1103171105925365,0.8896828894074631,0.00863857839568246,0.007037440108073094,0.014755502862061018,0.02300575183692591,0.0,1.5799969320447922e-07,0.030883506002874185
885,Lepidoptera_Group_183,Xanthotype urticaria,native,33.0,50.0,1,1.0,1,,0.40036775,,,,native,0.19021117058785608,0.8097888294121437,0.08872478299637448,0.01758781506155252,0.014755502862061018,0.02300575183692591,0.012241675535187967,1.5493173799662526e-11,0.023348811183268054
886,Lepidoptera_Group_184,Probole sp.,,,,1,1.0,6,0.00467976,0.44626520000000003,0.0,0.28239056,0.0,native,0.1814235982296256,0.8185764017703738,0.09716202081833271,0.007035878456663711,0.0,0.01815820135523118,0.0,3.773584905660377e-14,0.00837986991712544
887,Lepidoptera_Group_185,Caripeta piniata,native,33.0,50.0,1,1.0,2,0.0,0.34087712,0.0,1.0,,native,0.3294063669264086,0.6705936330735912,0.07902207039315032,0.0247128141247835,0.0,0.0,0.012241675535187967,6.718821905200184e-10,0.0385333104017227
888,Lepidoptera_Group_186,Nemoria mimosaria,native,33.0,50.0,1,1.0,2,0.00258719,0.34087712,0.0,0.15714816,0.0,native,0.17179844687581872,0.828201553124181,0.07900956821130496,0.014099724670386365,0.0,0.009889239428689252,0.012241675535187967,3.1599938640895845e-11,0.021984912956397835
889,Lepidoptera_Group_187,Melanolophia canadaria,native,33.0,50.0,1,1.0,1,,0.33318368,,,,native,0.10870290119167896,0.8912970988083206,0.07372919390563885,0.007025834198735181,0.014755502862061018,0.02300575183692591,0.0,2.5157232704402513e-11,0.011207949004939433
890,Lepidoptera_Group_188,Antepione thisoaria,native,66.0,50.0,1,1.0,1,,0.33318368,,,,native,0.11787126125510636,0.8821287387448935,0.07372919390563885,0.02114032357335571,0.014755502862061018,0.02300575183692591,0.024539628856028024,9.219205399601165e-12,0.033724062057685245
891,Lepidoptera_Group_189,Machimia tentoriferella,,33.0,,1,1.0,9,0.00568585,0.34560697,0.00305872,0.32643856,0.05212968499,native,0.3108414053384035,0.6891585946615955,0.09014173271047068,0.030675554126581423,0.021311390113680835,0.018861346398839372,0.02729769506892919,3.942322442092345e-11,0.04717608467199612
892,Lepidoptera_Group_19,Acrolophus mora,native,33.0,,1,1.0,5,0.00051728,0.55367604,0.0,0.72712447,0.0,introduced,0.6979222721549345,0.3020777278450666,0.17439277358865257,0.07891603092473691,0.0,0.0018670676981707452,0.06212096583700354,0.0,0.07575677431939144
893,Lepidoptera_Group_190,,,,,0,,6,0.00397719,0.39000853,0.00152556,0.22601016,0.03641226334,native,0.46273323930303734,0.5372667606969623,0.10017454584035863,0.05147856099551047,0.010662622918091802,0.013510218981710826,0.02899407978558378,1.3161527841693512e-11,0.0701559100820381
894,Lepidoptera_Group_191,Scopula limboundata,native,33.0,50.0,1,1.0,2,0.00258658,0.37939137,0.0,0.15718394,0.0,native,0.19802851787720893,0.8019714821227907,0.09889969889416143,0.02124580602764401,0.0,0.009759396016016829,0.012241675535187967,1.5493173799662523e-12,0.02976444127390353
895,Lepidoptera_Group_192,Besma endropiaria,native,33.0,50.0,2,1.0,3,0.01129306,0.36547283,0.0,0.02800567,0.0,native,0.1766277560077536,0.8233722439922457,0.08453376189167204,0.00702892200947646,0.0,0.04457266127129229,0.0,1.2133762847062432e-12,0.010222228829002233
896,Lepidoptera_Group_192,Besma quercivoraria,native,33.0,50.0,2,1.0,3,0.01129306,0.36547283,0.0,0.02800567,0.0,native,0.1766277560077536,0.8233722439922457,0.08453376189167204,0.00702892200947646,0.0,0.04457266127129229,0.0,1.2133762847062432e-12,0.010222228829002233
897,Lepidoptera_Group_193,,,,,0,,2,0.00779003,0.4262996,0.01379332,0.24915154,0.3042449298,native,0.4336874875606203,0.5663125124393796,0.10901929397871847,0.04263265757121727,0.09653958542500536,0.01463956231661732,0.04315802687194721,2.469703942322442e-13,0.05315442823547677
898,Lepidoptera_Group_194,,,,,0,,1,,0.4544689,,,,native,0.1744723091154855,0.8255276908845144,0.09806716805245035,0.00708659663539116,0.014755502862061018,0.02300575183692591,0.0,0.0,0.00828791932070002
899,Lepidoptera_Group_195,Cameraria hamameliella,native,33.0,50.0,1,1.0,1,,0.37040848,,,,native,0.18160435113370346,0.8183956488662963,0.08459652320225197,0.02132378212188069,0.014755502862061018,0.02300575183692591,0.03689436817446285,0.0,0.030598158207456396
900,Lepidoptera_Group_196,Cameraria bethunella,native,33.0,50.0,1,1.0,1,,0.33446522,,,,native,0.10870290119167896,0.8912970988083206,0.07012969234026374,0.00708897460458272,0.014755502862061018,0.02300575183692591,0.0,0.0,0.011265343203663965
