,Number,Order_Group,Species Name,Final Status,Status Confidence,Count,dN/dS_Similarity,predict,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance
860,910,Lepidoptera_Group_203,Phyllonorycter apparella,,33.0,1.0,,native,0.08932326,,0.01402847,,0.46685995,,0.0184337,,0.0,,0.03004856167
861,911,Lepidoptera_Group_204,Phyllonorycter propinquinella,native,33.0,2.0,0.07597756171,native,0.04632267,0.00649416,0.00099734,0.00200401,0.26052473,0.02637634,0.00114417,0.00459771,0.0,0.06713483,0.003828197039
862,912,Lepidoptera_Group_205,Phyllonorycter blancardella,,33.0,1.0,,native,0.04284816,,0.00099734,,0.23214123,,0.0,,0.0,,0.00429626396
863,913,Lepidoptera_Group_206,Phyllonorycter n sp. malus,,,4.0,0.2286373252,native,0.04284816,0.0015473,0.00151708,0.00101809,0.23214123,0.00445286,0.00347395,0.00233659,0.0,0.49541862,0.006535159653
864,914,Lepidoptera_Group_207,Phyllonorycter clemensella,native,33.0,2.0,0.0,native,0.07727386,0.00259053,0.0,0.0,0.45567231,0.01330412,0.0,0.0,0.0,0.15714816,0.0
865,915,Lepidoptera_Group_208,Phyllonorycter emberizaepenella,,33.0,1.0,,native,0.0757691,,0.00797615,,0.44149459,,0.00457667,,0.0,,0.01806624629
866,916,Lepidoptera_Group_209,Phyllonorycter trinotella,native,33.0,1.0,,native,0.06198613,,0.0,,0.37723474,,0.0,,0.0,,0.0
867,917,Lepidoptera_Group_21,Aethes argentilimitana,native,33.0,1.0,,native,0.04677075,,0.01266556,,0.21576155,,0.02209754,,2.4e-10,,0.05870165467
868,918,Lepidoptera_Group_210,Phyllonorycter lucidicostella,native,33.0,1.0,,native,0.06198613,,0.0,,0.37723474,,0.0,,0.0,,0.0
869,919,Lepidoptera_Group_211,Phyllonorycter diversella,native,33.0,1.0,,native,0.07251981,,0.01102125,,0.37877453,,0.00457667,,0.0,,0.02909712541
870,920,Lepidoptera_Group_212,Phyllonorycter maestingella,,33.0,3.0,,native,0.06757105,0.00086629,0.00802348,0.0,0.32798313,0.0,0.00459076,0.0,0.0,1.0,0.02446308748
871,921,Lepidoptera_Group_213,Phyllonorycter intermixta,native,33.0,1.0,,native,0.01961963,,0.0100135,,0.06776616,,0.02309571,,1.01e-05,,0.1477654924
872,922,Lepidoptera_Group_214,Phyllonorycter intermixta,native,33.0,1.0,,native,0.01961963,,0.00800811,,0.06776616,,0.00457667,,1.86e-05,,0.1181726986
873,923,Lepidoptera_Group_215,Phyllonorycter aeriferella,native,33.0,1.0,,native,0.06132942,,0.00963981,,0.32410002,,0.00457667,,0.0,,0.02974331813
874,924,Lepidoptera_Group_216,Phyllonorycter usaqilicofolia,,33.0,1.0,,native,0.05459995,,0.00364372,,0.30851349,,0.00305813,,0.0,,0.01181056945
875,925,Lepidoptera_Group_217,Phyllonorycter kearfottella,native,33.0,3.0,0.2999926389,native,0.05459995,0.00345717,0.00364372,0.00264901,0.30851349,0.00883025,0.00305813,0.00611625,0.0,0.56230687,0.01181056945
876,926,Lepidoptera_Group_218,,,,3.0,,native,0.09517177,0.0,0.01383052,0.0,0.57561033,0.0,0.00950037,0.0,0.0,1.0,0.02402757435
877,927,Lepidoptera_Group_219,Elophila obliteralis,,33.0,3.0,0.0,native,0.09517177,0.00679614,0.01383052,0.0,0.57561033,0.03490296,0.00950037,0.0,0.0,0.33733815,0.02402757435
878,928,Lepidoptera_Group_22,Aethes mymara,,66.0,1.0,,native,0.04530062,,0.00409444,,0.21576155,,0.00471363,,6.58e-09,,0.01897668978
879,929,Lepidoptera_Group_220,,,,2.0,0.1552148696,native,0.09157207,0.00388252,0.01183005,0.00200067,0.45757458,0.01288968,0.01611351,0.00457667,0.0,0.24344192,0.02585381819
880,930,Lepidoptera_Group_221,Coptotriche citrinipennella,,33.0,3.0,0.3403022929,native,0.07601099,0.00510381,0.01074435,0.00410849,0.40907043,0.01207306,0.00869908,0.00749072,0.0,0.39751972,0.02626528151
881,931,Lepidoptera_Group_222,,,,4.0,,native,0.06147709,0.0,0.00606268,0.0,0.33040312,0.0,0.01364953,0.0,0.0,1.0,0.01834934246
882,932,Lepidoptera_Group_223,,,,1.0,,native,0.06147709,,0.00606268,,0.33040312,,0.00869908,,0.0,,0.01834934246
883,933,Lepidoptera_Group_224,Tolype velleda,,33.0,1.0,,native,0.11291889,,0.02308679,,0.54207814,,0.0184337,,0.0,,0.0425894134
884,934,Lepidoptera_Group_225,Hypsopygia olinalis,,33.0,1.0,,native,0.10865716,,0.02121389,,0.57160504,,0.0184337,,0.0,,0.03711284631
885,935,Lepidoptera_Group_226,Glaucolepis saccharella,native,33.0,2.0,0.0,native,0.08360615,0.00258658,0.01985274,0.0,0.37079709,0.01312944,0.03248546,0.0,1.22e-10,0.15718394,0.05354071144
886,936,Lepidoptera_Group_227,Ectoedemia populella,native,33.0,4.0,0.0,native,0.08292849,0.00476293,0.01413239,0.0,0.44958171,0.02365674,0.01847637,0.0,0.0,0.22602559,0.03143453056
887,937,Lepidoptera_Group_228,Ectoedemia nyssaefoliella,native,33.0,2.0,0.0,native,0.07827779,0.0025997,0.01410868,0.0,0.3918392,0.01307223,0.01384111,0.0,0.0,0.15719566,0.03600630054
888,938,Lepidoptera_Group_229,Ectoedemia quadrinotata,native,33.0,4.0,0.02452624637,native,0.06763004,0.00849513,0.01484332,0.00099823,0.338411,0.04070048,0.01498527,0.00229535,0.0,0.22182893,0.043861813
889,939,Lepidoptera_Group_23,Aethes biscana,native,33.0,3.0,,native,0.04530062,0.00093596,0.00409444,0.0,0.24208876,0.0,0.00471363,0.0,4.38e-10,1.0,0.01691297027
890,940,Lepidoptera_Group_230,Ectoedemia trinotata,native,33.0,2.0,0.0,native,0.06763004,0.00258781,0.01406142,0.0,0.33762034,0.01310077,0.01498527,0.0,0.0,0.15718981,0.04164861631
891,941,Lepidoptera_Group_231,Ectoedemia QuercusrubraUSA,,,2.0,0.0,native,0.06294124,0.00782226,0.00803226,0.0,0.32252773,0.03983237,0.00458719,0.0,0.0,0.01382757,0.02490409119
892,942,Lepidoptera_Group_232,Ectoedemia virgulae,native,33.0,9.0,0.01571216076,native,0.0200257,0.01554231,0.00467636,0.00122753,0.09014256,0.07812611,0.00615064,0.00282824,1.27e-06,0.05240762,0.05187738178
893,943,Lepidoptera_Group_233,Ectoedemia occultella,,33.0,1.0,,native,0.05374067,,0.00635785,,0.2801807,,0.00458719,,0.0,,0.02269196272
894,944,Lepidoptera_Group_234,Ectoedemia similella,native,33.0,3.0,0.1196086944,native,0.05374067,0.00607702,0.00734595,0.00266137,0.2801807,0.02225064,0.00613739,0.00613034,4.07e-10,0.36828452,0.02621861534
895,945,Lepidoptera_Group_235,Stigmella amelanchierella,native,33.0,1.0,,native,0.04965291,,0.0,,0.28886581,,0.0,,0.0,,0.0
896,946,Lepidoptera_Group_236,Stigmella crataegifoliella,native,33.0,2.0,,native,0.04965291,0.0,0.0,0.0,0.28886581,0.0,0.0,0.0,0.0,1.0,0.0
897,947,Lepidoptera_Group_237,Stigmella AroniaSorbus,,33.0,1.0,,native,0.06714657,,0.00798411,,0.30689988,,0.0184337,,0.0,,0.02601535719
898,948,Lepidoptera_Group_238,Stigmella oxyacanthella,,33.0,5.0,,native,0.06714657,0.0,0.02220606,0.0,0.30689988,0.0,0.03257634,0.0,0.0,1.0,0.07235604002
899,949,Lepidoptera_Group_239,Fomoria pteliaeella,native,33.0,2.0,0.0,native,0.07945921,0.00129865,0.02682371,0.0,0.33977942,0.00665193,0.03980625,0.0,0.0,0.31772162,0.0789444811
900,950,Lepidoptera_Group_24,Trichodezia albovittata,native,33.0,5.0,0.0,native,0.09570559,0.00214598,0.00810046,0.0,0.47515229,0.01096844,0.0,0.0,0.0,0.29072921,0.01704813419
901,951,Lepidoptera_Group_240,Fomoria hypericella,native,33.0,1.0,,native,0.0825081,,0.02302063,,0.36432838,,0.03730056,,0.0,,0.06318648577
902,952,Lepidoptera_Group_241,Stigmella slingerlandella,native,33.0,1.0,,native,0.07274479,,0.00402415,,0.43063142,,0.00921666,,0.0,,0.009344766343
903,953,Lepidoptera_Group_242,Stigmella QuercusalbaVT,,,1.0,,native,0.07582531,,0.00199403,,0.46126735,,0.0,,0.0,,0.004322937663
904,954,Lepidoptera_Group_243,Stigmella rosaefoliella,,33.0,3.0,0.03729626903,native,0.07984196,0.0078449,0.01142455,0.00133556,0.42422898,0.03580948,0.012289,0.00306514,0.0,0.10987289,0.02693014985
905,955,Lepidoptera_Group_244,Stigmella myricafoliella,native,33.0,1.0,,native,0.0502416,,0.00503136,,0.26418118,,0.00917438,,0.0,,0.01904511139
906,956,Lepidoptera_Group_245,Stigmella caryaefoliella,native,33.0,3.0,0.0,native,0.0502416,0.00086424,0.00200113,0.0,0.26418118,0.00431037,0.0,0.0,0.0,0.54517762,0.007574839358
907,957,Lepidoptera_Group_246,Stigmella CaryaUSA,,33.0,2.0,0.0,native,0.0472127,0.00129835,0.00199802,0.0,0.26196579,0.00649355,0.0,0.0,0.0,0.3177597,0.007627026414
908,958,Lepidoptera_Group_247,Stigmella nr. corylifoliella,,,1.0,,native,0.02728159,,0.0,,0.1476384,,0.0,,4.73e-09,,0.0
909,959,Lepidoptera_Group_248,Stigmella corylifoliella,native,33.0,3.0,0.0,native,0.02728159,0.01131637,0.0,0.0,0.1476384,0.05854113,0.0,0.0,6.86e-09,0.00899825,0.0
910,960,Lepidoptera_Group_249,Stigmella castaneaefoliella,native,33.0,1.0,,native,0.05977522,,0.0,,0.352176,,0.0,,0.0,,0.0
911,961,Lepidoptera_Group_25,Aphomia sociella,,33.0,3.0,0.0,native,0.09982618,0.00174757,0.03694903,0.0,0.43979408,0.00900925,0.03263836,0.0,0.0,0.43807013,0.08401438691
912,962,Lepidoptera_Group_250,Stigmella nigriverticella,,33.0,1.0,,native,0.04711562,,0.00198676,,0.25173423,,0.00457667,,0.0,,0.007892291803
913,963,Lepidoptera_Group_251,Stigmella saginella,native,33.0,4.0,0.0,native,0.04711562,0.00346655,0.00199802,0.0,0.25173423,0.01735018,0.0,0.0,0.0,0.12808444,0.007937021517
914,964,Lepidoptera_Group_252,Stigmella intermedia,native,33.0,2.0,0.1515213139,native,0.05565625,0.00388526,0.00501742,0.00198939,0.30411464,0.01312944,0.01153684,0.00457667,0.0,0.24082726,0.0164984494
915,965,Lepidoptera_Group_253,Stigmella rhamnicola,native,33.0,3.0,0.06105927357,native,0.07521489,0.00520414,0.00667654,0.00133423,0.36432838,0.02185139,0.00613736,0.00305813,0.0,0.10645988,0.01832561054
916,966,Lepidoptera_Group_254,Stigmella BetulaUSA,,33.0,3.0,0.0,native,0.07085656,0.00172915,0.00401028,0.0,0.41267307,0.00859305,0.00458368,0.0,0.0,0.26425881,0.009717813668
917,967,Lepidoptera_Group_255,Stigmella fuscotibiella,native,33.0,3.0,0.1525950007,native,0.05190109,0.00521484,0.00468187,0.00267738,0.27663911,0.01754566,0.01074228,0.00614444,0.0,0.39808264,0.01692410737
918,968,Lepidoptera_Group_256,Stigmella populetorum,native,33.0,3.0,0.03343790256,native,0.05190109,0.00868944,0.00467361,0.0013329,0.27663911,0.03986195,0.00611625,0.00305813,0.0,0.01819366,0.01689424897
919,969,Lepidoptera_Group_257,Stigmella centifoliella,introduced,33.0,1.0,,native,0.06942414,,0.00199602,,0.42035483,,0.00457667,,0.0,,0.004748416951
920,970,Lepidoptera_Group_258,Stigmella quercipulchella,native,33.0,2.0,0.0,native,0.06942414,0.00129865,0.00199403,0.0,0.38164206,0.00653599,0.0,0.0,0.0,0.3177495,0.005224869607
921,971,Lepidoptera_Group_259,,,,1.0,,native,0.10538762,,0.01723631,,0.49840793,,0.00917438,,0.0,,0.03458273627
922,972,Lepidoptera_Group_26,Ecdytolopha insiticiana,,33.0,3.0,0.0,native,0.08886859,0.00563187,0.01101346,0.0,0.48535966,0.02826284,0.0,0.0,0.0,0.05066601,0.0226913378
923,973,Lepidoptera_Group_260,Eriocrania semipurpurella,,33.0,1.0,,native,0.08325493,,0.00200602,,0.46312698,,0.0,,0.0,,0.004331468661
924,974,Lepidoptera_Group_261,,,,1.0,,native,0.08325493,,0.00200602,,0.50548295,,0.0,,0.0,,0.003968521589
925,975,Lepidoptera_Group_262,Euproctis chrysorrhoea,introduced,33.0,1.0,,native,0.1045189,,0.03008596,,0.47711302,,0.04217719,,0.0,,0.06305835041
926,976,Lepidoptera_Group_263,Tegeticula yuccasella,,33.0,1.0,,native,0.11701613,,0.05186912,,0.4343814,,0.05153365,,0.0,,0.1194091644
927,977,Lepidoptera_Group_264,,,,2.0,0.0,native,0.10000056,0.00129349,0.01620888,0.0,0.44478217,0.00653599,0.00995033,0.0,0.0,0.3177495,0.03644228814
928,978,Lepidoptera_Group_265,Glyphipterix saurodonta,,33.0,1.0,,native,0.10052304,,0.03182928,,0.4534493,,0.03248546,,0.0,,0.07019369089
929,979,Lepidoptera_Group_266,Phycitodes reliquellum,,33.0,9.0,0.0,native,0.09628656,0.00262277,0.02656675,0.0,0.45444571,0.01322146,0.00547947,0.0,0.0,0.31875213,0.05845967827
930,980,Lepidoptera_Group_267,Orgyia leucostigma,native,33.0,3.0,,native,0.09492784,0.0,0.01507588,0.0,0.55202584,0.0,0.0184337,0.0,0.0,1.0,0.02731009838
931,981,Lepidoptera_Group_268,Nadata gibbosa,native,33.0,2.0,0.0,native,0.09142873,0.00388343,0.00206379,0.0,0.50459206,0.01939763,0.0,0.0,0.0,0.08286937,0.004090016795
932,982,Lepidoptera_Group_269,Pheosia rimosa,native,33.0,2.0,,native,0.02629412,0.0,0.0,0.0,0.14260821,0.0,0.0,0.0,7.08e-09,1.0,0.0
933,983,Lepidoptera_Group_27,,,,1.0,,native,0.10430287,,0.03806096,,0.4401874,,0.05177627,,0.0,,0.08646535544
934,984,Lepidoptera_Group_270,Pheosia rimosa,native,33.0,1.0,,native,0.02629412,,0.0,,0.14260821,,0.0,,8.79e-09,,0.0
935,985,Lepidoptera_Group_271,Coleophora laricella,introduced,33.0,1.0,,native,0.05993142,,0.00611832,,0.33044715,,0.01411788,,0.0,,0.01851527544
936,986,Lepidoptera_Group_272,Coleophora affiliatella,,33.0,4.0,,native,0.05758441,0.00068259,0.00832106,0.0,0.30791839,0.0,0.01917666,0.0,0.0,1.0,0.02702358895
937,987,Lepidoptera_Group_273,Notocelia rosaecolana,introduced,33.0,1.0,,native,0.09057209,,0.00757901,,0.5433797,,0.0057637,,0.0,,0.01394790788
938,988,Lepidoptera_Group_274,Plodia interpunctella,,33.0,1.0,,native,0.10373555,,0.02817929,,0.4625748,,0.02325822,,0.0,,0.06091834229
939,989,Lepidoptera_Group_275,Dasychira cinnamomea,native,33.0,2.0,,native,0.04152545,0.0,0.0,0.0,0.24250917,0.0,0.0,0.0,5.56e-10,1.0,0.0
940,990,Lepidoptera_Group_276,Dasychira plagiata,native,33.0,1.0,,native,0.03976041,,0.0,,0.23016321,,0.0,,1.07e-09,,0.0
941,991,Lepidoptera_Group_277,Oeneis jutta,native,33.0,11.0,0.0,native,0.09123826,0.00637691,0.03072688,0.0,0.39229555,0.03331095,0.0238321,0.0,5.2e-09,0.38250327,0.07832584387
942,993,Lepidoptera_Group_278,Nerice bidentata,native,33.0,2.0,0.0,native,0.08872536,0.00551433,0.00206379,0.0,0.44722788,0.0276529,0.0,0.0,0.0,0.04480418,0.004614627335
943,994,Lepidoptera_Group_279,,,,3.0,,native,0.07374454,0.0,0.01404723,0.0,0.38088961,0.0,0.0184337,0.0,0.0,1.0,0.03688005562
944,995,Lepidoptera_Group_28,Deidamia inscriptum,native,33.0,1.0,,native,0.08138072,,0.01020771,,0.45920559,,0.00917438,,0.0,,0.02222906302
945,996,Lepidoptera_Group_280,Pediasia trisecta,,33.0,5.0,0.0,native,0.07374454,0.00572911,0.01122336,0.0,0.38088961,0.02931239,0.00457667,0.0,0.0,0.3958366,0.02946617525
946,997,Lepidoptera_Group_281,,,,2.0,,native,0.08248952,0.0,0.00735576,0.0,0.46929374,0.0,0.00523141,0.0,1.02e-09,1.0,0.01567410637
947,998,Lepidoptera_Group_282,Microcrambus biguttellus,,33.0,1.0,,native,0.07094383,,0.00600203,,0.37776205,,0.00464316,,0.0,,0.01588838794
948,999,Lepidoptera_Group_283,Crambus praefectellus,,33.0,7.0,0.0,native,0.05974845,0.00185053,0.00598606,0.0,0.32930087,0.00944804,0.00457667,0.0,0.0,0.56372172,0.01817808741
949,1000,Lepidoptera_Group_284,Crambus laqueatellus,,33.0,1.0,,native,0.05681246,,0.01302638,,0.27615521,,0.0184337,,1.29e-10,,0.04717050241
950,1001,Lepidoptera_Group_285,,,,2.0,,native,0.05656312,0.0,0.01405193,0.0,0.27040757,0.0,0.01379332,0.0,0.0,1.0,0.05196574194
951,1002,Lepidoptera_Group_286,,,,1.0,,native,0.05656312,,0.00598606,,0.27040757,,0.00457667,,0.0,,0.02213717612
952,1003,Lepidoptera_Group_287,,,,1.0,,native,0.01899231,,0.00401212,,0.08579736,,0.00917438,,1.16e-06,,0.04676274421
953,1004,Lepidoptera_Group_288,,,,2.0,0.0,native,0.01899231,0.00650258,0.00401212,0.0,0.08579736,0.0334131,0.00921685,0.0,1.28e-06,0.02477243,0.04676274421
954,1005,Lepidoptera_Group_289,Parornix Vaccinium,,33.0,1.0,,native,0.08727001,,0.01005396,,0.45941238,,0.00917438,,0.0,,0.02188439066
955,1006,Lepidoptera_Group_29,Hyles gallii,native,33.0,1.0,,native,0.07105473,,0.01104068,,0.38202353,,0.00466201,,0.0,,0.02890052348
956,1007,Lepidoptera_Group_290,Exoteleia dodecella,,33.0,4.0,0.0,native,0.08739832,0.00086346,0.00601008,0.0,0.46858332,0.00431273,0.0,0.0,0.0,0.54517705,0.01282606474
957,1008,Lepidoptera_Group_291,Agriphila vulgivagellus,native,33.0,3.0,0.0,native,0.08736978,0.00258699,0.01612333,0.0,0.47102056,0.01286666,0.01399469,0.0,0.0,0.15723778,0.03423062891
958,1009,Lepidoptera_Group_292,Vanessa virginiensis,native,33.0,1.0,,native,0.06509309,,0.00997687,,0.33889608,,0.00457667,,0.0,,0.02943931957
959,1010,Lepidoptera_Group_293,Polygonia faunus,native,33.0,3.0,,native,0.03565813,0.0,0.00198282,0.0,0.19417851,0.0,0.00457667,0.0,3.56e-10,1.0,0.01021132565
960,1011,Lepidoptera_Group_294,Polygonia progne,native,33.0,3.0,0.0,native,0.03565813,0.00431743,0.00198282,0.0,0.19417851,0.02229499,0.00457667,0.0,4.58e-10,0.12913274,0.01021132565
961,1012,Lepidoptera_Group_295,Korscheltellus gracilis,,33.0,1.0,,native,0.10231128,,0.03454725,,0.4576431,,0.04779066,,0.0,,0.07548950263
962,1013,Lepidoptera_Group_296,Peridea angulosa,native,33.0,2.0,0.1025926502,native,0.08287912,0.00518576,0.00904333,0.00199867,0.42281233,0.01948161,0.00687552,0.00457667,3.2e-10,0.12564177,0.02138852006
963,1014,Lepidoptera_Group_297,Furcula cinerea,native,33.0,1.0,,native,0.0822003,,0.01464436,,0.42793083,,0.0184337,,0.0,,0.03422132497
964,1015,Lepidoptera_Group_298,Virbia aurantiaca,,33.0,3.0,0.0,native,0.07637902,0.00351967,0.00487885,0.0,0.46480959,0.0178634,0.0,0.0,0.0,0.36326242,0.01049644866
965,1016,Lepidoptera_Group_299,Lymantria dispar,introduced,33.0,19.0,,native,0.09591413,0.00045359,0.01659819,0.00070035,0.45811349,0.0,0.01941518,0.00160585,0.0,0.76099716,0.03623161152
966,1017,Lepidoptera_Group_3,Coptodisca lucifluella,,33.0,1.0,,native,0.08664222,,0.02614206,,0.43687698,,0.02777956,,0.0,,0.05983849275
967,1018,Lepidoptera_Group_30,Aterpia approximana,,33.0,1.0,,native,0.08946875,,0.01002354,,0.50382675,,0.00917438,,0.0,,0.01989481503
968,1019,Lepidoptera_Group_300,Meropleon diversicolor,native,33.0,2.0,,native,0.07774409,0.0,0.00201363,0.0,0.48497037,0.0,0.00457667,0.0,0.0,1.0,0.004152068094
969,1020,Lepidoptera_Group_301,Hymenia perspectalis,,33.0,1.0,,native,0.0765785,,0.01506579,,0.39973382,,0.00457667,,0.0,,0.03768955551
970,1021,Lepidoptera_Group_302,Coleophora colutella,,33.0,3.0,,native,0.08154552,0.0,0.01611882,0.0,0.41024472,0.0,0.02309571,0.0,0.0,1.0,0.03929074334
971,1022,Lepidoptera_Group_303,Smerinthus jamaicensis,native,33.0,1.0,,native,0.08007603,,0.00999682,,0.45208815,,0.00457667,,0.0,,0.02211254597
972,1023,Lepidoptera_Group_304,Paraeschra georgica,,33.0,2.0,0.0,native,0.08058417,0.00132295,0.00607796,0.0,0.41700943,0.00665193,0.0,0.0,0.0,0.31772162,0.01457511404
973,1024,Lepidoptera_Group_305,Perimede erransella,,33.0,1.0,,native,0.07777481,,0.02373936,,0.32149929,,0.0184337,,0.0,,0.07383954098
974,1025,Lepidoptera_Group_306,Homophoberia apicosa,native,33.0,1.0,,native,0.07715461,,0.01906457,,0.35315803,,0.02325822,,0.0,,0.05398311345
975,1026,Lepidoptera_Group_307,Coleophora atromarginata,,33.0,4.0,0.03753690955,native,0.0588945,0.01210335,0.00463173,0.00209565,0.30404902,0.05582905,0.01065169,0.00480561,0.0,0.17441717,0.01523349755
976,1027,Lepidoptera_Group_308,,,,1.0,,native,0.02848796,,0.00718908,,0.12680421,,0.01655195,,1.13e-07,,0.05669433215
977,1028,Lepidoptera_Group_309,,,,2.0,,native,0.02848796,0.0,0.00463173,0.0,0.12680421,0.0,0.01065169,0.0,1.08e-07,1.0,0.03652662636
978,1029,Lepidoptera_Group_31,,,,1.0,,native,0.08543354,,0.01301196,,0.42419153,,0.00457667,,0.0,,0.03067472847
979,1030,Lepidoptera_Group_310,,,,1.0,,native,0.02891847,,0.0,,0.15772156,,0.0,,2.56e-09,,0.0
980,1031,Lepidoptera_Group_311,Bellura obliqua,native,33.0,1.0,,native,0.02891847,,0.0,,0.15772156,,0.0,,2.42e-09,,0.0
981,1032,Lepidoptera_Group_312,Coleophora JFL291,,33.0,1.0,,native,0.066364,,0.01718657,,0.32475645,,0.02970515,,0.0,,0.05292141234
982,1033,Lepidoptera_Group_313,Coleophora deauratella,,33.0,4.0,,native,0.05978307,0.0,0.00600403,0.0,0.32531896,0.0,0.00457667,0.0,0.0,1.0,0.01845582563
983,1034,Lepidoptera_Group_314,Coleophora JFL033,,33.0,8.0,,native,0.05792976,0.0,0.00600203,0.0,0.31587174,0.0,0.00917438,0.0,0.0,1.0,0.01900147826
984,1035,Lepidoptera_Group_315,Coleophora fagicorticella,,33.0,3.0,,native,0.0550081,0.0,0.00698608,0.0,0.27197945,0.0,0.00917438,0.0,0.0,1.0,0.02568605827
985,1036,Lepidoptera_Group_316,,,,1.0,,native,0.04428303,,0.00698608,,0.21695481,,0.00457667,,1.91e-10,,0.03220062279
986,1037,Lepidoptera_Group_317,Coleophora glaucicolella,,33.0,5.0,0.2028567167,native,0.04428303,0.00388895,0.00839691,0.00239362,0.21695481,0.01179956,0.01937476,0.00550463,1.15e-09,0.40509067,0.03870349775
987,1038,Lepidoptera_Group_318,Coleophora borea,,33.0,1.0,,native,0.04279595,,0.00199535,,0.21918241,,0.00457667,,3.17e-10,,0.009103604619
988,1039,Lepidoptera_Group_319,,,,5.0,0.03772978214,native,0.04279595,0.00702176,0.0052071,0.0011992,0.21918241,0.03178391,0.00641575,0.002746,2.53e-10,0.26842063,0.02375692465
989,1040,Lepidoptera_Group_32,Pseudosciaphila duplex,,33.0,1.0,,native,0.0862528,,0.01000348,,0.47989468,,0.0,,0.0,,0.02084515711
990,1041,Lepidoptera_Group_320,Coleophora cratipennella,,33.0,1.0,,native,0.04327594,,0.00066983,,0.2140275,,0.0,,3.05e-10,,0.003129644555
991,1042,Lepidoptera_Group_321,Coleophora seminella,,33.0,1.0,,native,0.0456383,,0.00399203,,0.24208004,,0.0,,0.0,,0.01649053759
992,1043,Lepidoptera_Group_322,Coleophora duplicis group,,,1.0,,native,0.02377658,,0.00702346,,0.09275462,,0.01385703,,5.64e-06,,0.07572086436
993,1044,Lepidoptera_Group_323,Coleophora duplicis group,,,15.0,0.0356465921,native,0.02291094,0.00726642,0.00066983,0.00119272,0.09019549,0.03345958,0.0015383,0.00273889,3e-06,0.565116,0.007426424536
994,1046,Lepidoptera_Group_324,,,,1.0,,native,0.06978129,,0.00999571,,0.37985124,,0.0,,0.0,,0.02631480155
995,1047,Lepidoptera_Group_325,,,,1.0,,native,0.06447557,,0.01000348,,0.30191415,,0.00457667,,0.0,,0.03313352488
996,1048,Lepidoptera_Group_326,Sutyna privata,native,33.0,1.0,,native,0.07481242,,0.00199402,,0.41345424,,0.0,,0.0,,0.00482283118
997,1049,Lepidoptera_Group_327,Lobocleta ossularia,native,33.0,2.0,,native,0.07700336,0.0,0.01584924,0.0,0.36147606,0.0,0.0184337,0.0,0.0,1.0,0.04384589121
998,1050,Lepidoptera_Group_328,Nomophila nearctica,,33.0,6.0,0.0,native,0.07319019,0.00303009,0.00703212,0.0,0.33182645,0.01563009,0.0,0.0,0.0,0.66925261,0.02119216235
999,1051,Lepidoptera_Group_329,Spilosoma virginica,,33.0,1.0,,native,0.06519501,,0.0,,0.39942421,,0.0,,0.0,,0.0
1000,1052,Lepidoptera_Group_33,Euphydryas phaeton,native,33.0,2.0,0.0,native,0.08230822,0.00129272,0.01806712,0.0,0.35518535,0.00659345,0.00457667,0.0,0.0,0.31773568,0.05086673761
1001,1053,Lepidoptera_Group_330,Hyphantria cunea,native,33.0,1.0,,native,0.06519501,,0.0,,0.39942421,,0.0,,0.0,,0.0
