Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,dN/dS_Distance,dN/dS_Similarity,predict,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance
1259,Lepidoptera_Group_505,Eucoptocnemis fimbriaris,native,33.0,50.0,1,1.0,1,0.01791032036,,native,0.05284042685489408,0.050379451310563414,0.014149697515486611,0.041723175312406005,0.06440104406306049,0.06532519391654026,0.012241675535187967,0.03820208068461324,1.322288694585059e-09,0.5321156457992704,0.03378677543535943
1260,Lepidoptera_Group_506,Ochropleura implecta,native,33.0,50.0,1,1.0,2,0.0,0.0,native,0.039371373841869145,0.018544949107978367,0.0,0.0,0.057075593445127616,0.029387580474252568,0.0,0.0,2.9605767755790764e-09,0.31773913373295665,0.0
1261,Lepidoptera_Group_507,Euxoa violaris,native,33.0,50.0,1,1.0,1,0.0268834056,,native,0.048449978958237716,0.050379451310563414,0.02123870761214682,0.041723175312406005,0.06440104406306049,0.06532519391654026,0.012241675535187967,0.03820208068461324,6.12057063966866e-09,0.5321156457992704,0.05071397773394625
1262,Lepidoptera_Group_508,Agrotis ipsilon,native,33.0,50.0,1,1.0,2,0.010421493399999999,,native,0.03282069558598397,0.0,0.0070748487577433055,0.0,0.05137356171447773,0.0,0.0,0.0,4.939407884644884e-09,0.9999999999999999,0.019659539870278478
1263,Lepidoptera_Group_509,Agrotis gladiaria,native,33.0,50.0,1,1.0,3,0.0,,native,0.013850092329238922,0.0,0.0,0.0,0.031734027443128254,0.0,0.0,0.0,8.268139285166435e-08,0.9999999999999999,0.0
1264,Lepidoptera_Group_51,Hedya nubiferana,,33.0,,1,1.0,2,0.02087548993,,native,0.08930206543019549,0.0,0.02481155308434947,0.0,0.11110601613571588,0.0,0.0,0.0,6.9642583218285e-12,0.9999999999999999,0.039380395000819364
1267,Lepidoptera_Group_511,Noctua pronuba,native,33.0,50.0,1,1.0,3,0.009036521706,0.0,native,0.04452297030878476,0.02497540074302022,0.007133978558834931,0.0,0.06433427511300652,0.03957596055634852,0.0,0.0,1.0216290842153705e-09,0.43810070836687726,0.017046871494227876
1268,Lepidoptera_Group_512,Hemipachnobia monochromatea,native,33.0,50.0,1,1.0,2,0.0190858599,,native,0.04080331186553103,0.0,0.014140292114952829,0.0,0.05864055414501596,0.0,0.0,0.0,1.7333946924374903e-09,0.9999999999999999,0.03600436225988487
1272,Lepidoptera_Group_514,Xestia smithii,native,33.0,50.0,1,1.0,2,0.0,0.0,native,0.02926256390130745,0.07431364163828255,0.0,0.0,0.04964040166040718,0.11756162311172559,0.0,0.0,3.620187145267679e-09,0.04494333323031833,0.0
1273,Lepidoptera_Group_515,Protolampra brunneicollis,native,33.0,50.0,1,1.0,3,0.01120652773,0.0,native,0.028260708087450376,0.018561303184640828,0.0070748487577433055,0.0,0.04580018042341289,0.029153560458863265,0.012260425881073003,0.0,1.5646571560055223e-08,0.49165031042853696,0.02114046137718769
1274,Lepidoptera_Group_516,Xestia dolosa,native,33.0,50.0,1,1.0,1,0.0,,native,0.018653952859906286,0.050379451310563414,0.0,0.041723175312406005,0.03464063557218804,0.06532519391654026,0.0,0.03820208068461324,4.080380426445774e-08,0.5321156457992704,0.0
1275,Lepidoptera_Group_517,Spaelotis clandestina,native,33.0,50.0,1,1.0,1,0.0133776971,,native,0.017761182606957457,0.050379451310563414,0.007056073448753228,0.041723175312406005,0.03362765010536179,0.06532519391654026,0.012241675535187967,0.03820208068461324,1.5799969320447922e-07,0.5321156457992704,0.025236245844569533
1282,Lepidoptera_Group_52,Olethreutes concinnana,,33.0,,1,1.0,1,0.0221583666,,native,0.07839835639413537,0.050379451310563414,0.026086676952187908,0.041723175312406005,0.10978566971534251,0.06532519391654026,0.0,0.03820208068461324,1.7333946924374904e-12,0.5321156457992704,0.04180046706482077
1283,Lepidoptera_Group_520,Morrisonia confusa,native,33.0,50.0,1,1.0,3,0.0,,native,0.03654682869279707,0.0,0.0,0.0,0.06387664658597011,0.0,0.0,0.0,2.8378585672649174e-10,0.9999999999999999,0.0
1284,Lepidoptera_Group_521,Morrisonia evicta,native,33.0,50.0,1,1.0,2,0.0,,native,0.03654682869279707,0.0,0.0,0.0,0.06387664658597011,0.0,0.0,0.0,1.3913176867617732e-10,0.9999999999999999,0.0
1285,Lepidoptera_Group_522,Himella fidelis,native,33.0,50.0,1,1.0,1,0.0,,native,0.042432369411535886,0.050379451310563414,0.0,0.041723175312406005,0.07384226594250004,0.06532519391654026,0.0,0.03820208068461324,1.7794140205552996e-10,0.5321156457992704,0.0
1286,Lepidoptera_Group_523,Crocigrapha normani,native,33.0,50.0,1,1.0,5,0.0,0.0,native,0.042432369411535886,0.02227425241427057,0.0,0.0,0.07095505791206047,0.03565725318660753,0.0,0.0,6.918238993710691e-10,0.4507401888534972,0.0
1287,Lepidoptera_Group_524,Euplexia benesimilis,native,33.0,50.0,1,2.0,2,0.0,0.0,native,0.012869323886477248,0.15549283942491607,0.0,0.0,0.03016454532231365,0.24885033591409,0.0,0.0,7.807946003988341e-08,0.004340341667103153,0.0
1288,Lepidoptera_Group_525,Homorthodes lindseyi,,33.0,,1,1.0,1,0.0,,native,0.04618699461517255,0.050379451310563414,0.0,0.041723175312406005,0.07041998289355539,0.06532519391654026,0.0,0.03820208068461324,3.129314312011045e-10,0.5321156457992704,0.0
1289,Lepidoptera_Group_526,Spiramater lutra,native,33.0,50.0,1,1.0,2,0.016674861200000002,0.0,native,0.049174103899856186,0.05569739449432837,0.01411218238958394,0.0,0.07099737292133654,0.08855569314548718,0.0,0.0,2.362325510047553e-10,0.08280488468798806,0.031456153740188494
1290,Lepidoptera_Group_527,Phlogophora periculosa,native,33.0,50.0,1,1.0,3,0.0174112247,0.0,native,0.04615970086768181,0.012363251586381302,0.014107532927433278,0.0,0.06677130019456792,0.019548868015838137,0.0,0.0,1.0921920539960117e-09,0.5451617324887266,0.03284526056313843
1291,Lepidoptera_Group_528,Pseudorthodes vecors,native,33.0,50.0,1,1.0,4,0.021136454590000003,0.0,native,0.03453431724610165,0.027912248615247253,0.014166449776059986,0.0,0.050361786674044805,0.044180959874255445,0.012269948167998928,0.0,7.347752722810247e-09,0.5414057123441198,0.039872689621281696
1292,Lepidoptera_Group_529,Orthodes majuscula,native,33.0,50.0,1,1.0,1,0.01050685307,,native,0.03289620947976238,0.050379451310563414,0.007042089570223756,0.041723175312406005,0.050361786674044805,0.06532519391654026,0.0,0.03820208068461324,2.377665286086823e-09,0.5321156457992704,0.019820565912446183
1293,Lepidoptera_Group_53,Olethreutes baccatana,,33.0,,1,1.0,4,0.026446860640000004,0.1328632343,native,0.06734141961577307,0.07125413819108707,0.02659219061182058,0.2742746437187672,0.08965272238684738,0.07820150235578957,0.0214793370252167,0.27266074303604515,2.2089277496548548e-10,0.2047349593822959,0.04989046111143521
1294,Lepidoptera_Group_530,Orthodes cynica,native,33.0,50.0,1,1.0,8,0.0,0.0,native,0.03289620947976238,0.004660338021549796,0.0,0.0,0.055889175921704025,0.007382596683231954,0.0,0.0,8.390857493480594e-10,0.8294328634331651,0.0
1295,Lepidoptera_Group_531,Cabera erythemaria,native,33.0,50.0,1,1.0,1,0.02028846618,,native,0.10784521569134355,0.050379451310563414,0.028412863202695864,0.041723175312406005,0.13593928624333473,0.06532519391654026,0.012297953320840058,0.03820208068461324,8.92774965485504e-12,0.5321156457992704,0.038273008911804
1296,Lepidoptera_Group_532,Zimmermannia grandisella,native,33.0,50.0,1,1.0,1,0.02568557568,,native,0.09923131971475495,0.050379451310563414,0.03794656759658968,0.041723175312406005,0.1449522917092335,0.06532519391654026,0.05270711529084823,0.03820208068461324,1.3698420003067954e-11,0.5321156457992704,0.04845434140677144
1297,Lepidoptera_Group_533,Catocala badia,,33.0,,1,1.0,2,0.0271573537,0.0,native,0.020083977101797858,0.018919658303086662,0.01434646559306883,0.0,0.03372390604064706,0.029912349922772054,0.01241315694384555,0.0,1.2563276576161988e-08,0.317710883731869,0.051230764857213736
1298,Lepidoptera_Group_534,Ectoedemia virgulae,native,33.0,50.0,1,2.0,1,0.05187738178,,native,0.0022765060161339667,0.050379451310563414,0.016597373147229044,0.041723175312406005,0.009307555033564598,0.06532519391654026,0.028867588507851493,0.03820208068461324,1.3529682466635987e-06,0.5321156457992704,0.09786365699464614
1299,Lepidoptera_Group_535,Stigmella tiliella,native,33.0,50.0,1,1.0,1,0.0150490314,,native,0.11800226366400389,0.050379451310563414,0.02379321439712202,0.041723175312406005,0.15710518899437564,0.06532519391654026,0.012297953320840058,0.03820208068461324,4.3104770670348214e-13,0.5321156457992704,0.02838912058586275
1300,Lepidoptera_Group_536,Stigmella AmelanchierYellowlarva,,33.0,,1,1.0,1,0.009714539577000001,,native,0.09656887367021007,0.050379451310563414,0.014282544361516596,0.041723175312406005,0.14411717236957258,0.06532519391654026,0.012297953320840058,0.03820208068461324,9.203865623561894e-12,0.5321156457992704,0.01832591268881193
1301,Lepidoptera_Group_537,Stigmella apicialbella,native,33.0,50.0,1,1.0,1,0.02233725614,,native,0.11982151892351885,0.050379451310563414,0.035730832691218066,0.041723175312406005,0.15928045000941282,0.06532519391654026,0.024652719387271867,0.03820208068461324,0.0,0.5321156457992704,0.0421379317552466
1302,Lepidoptera_Group_538,Stigmella ostryaefoliella,native,33.0,50.0,1,1.0,1,0.0152873421,,native,0.05305891992130743,0.050379451310563414,0.014225331132609213,0.041723175312406005,0.0808670857440143,0.06532519391654026,0.024652719387271867,0.03820208068461324,1.0768522779567417e-11,0.5321156457992704,0.028838679831197395
1303,Lepidoptera_Group_539,Stigmella microtheriella,,33.0,,1,1.0,2,0.0,,native,0.034955796380845505,0.0,0.0,0.0,0.06020532766556513,0.0,0.0,0.0,6.918238993710691e-11,0.9999999999999999,0.0
1304,Lepidoptera_Group_54,Ancylis uncella,,33.0,,1,1.0,1,0.03377682057,,native,0.0962248937542587,0.050379451310563414,0.0428197718037233,0.041723175312406005,0.1203852738127382,0.06532519391654026,0.024539628856028024,0.03820208068461324,3.067955207853965e-12,0.5321156457992704,0.06371800328417013
1305,Lepidoptera_Group_540,Stigmella flavipedella,native,33.0,50.0,1,1.0,1,0.0,,native,0.05113955777797488,0.050379451310563414,0.0,0.041723175312406005,0.08157970660503769,0.06532519391654026,0.0,0.03820208068461324,6.672802577082374e-12,0.5321156457992704,0.0
1306,Lepidoptera_Group_541,Stigmella rhoifoliella,native,33.0,50.0,1,1.0,1,0.0164984494,,native,0.06600463410629905,0.050379451310563414,0.017807865941965532,0.041723175312406005,0.09831011622510069,0.06532519391654026,0.030858736151258,0.03820208068461324,2.024850437183617e-12,0.5321156457992704,0.03112336316185472
1307,Lepidoptera_Group_542,Stigmella villosella,native,33.0,50.0,1,1.0,1,0.005010122572,,native,0.09297727763326936,0.050379451310563414,0.007112647820265864,0.041723175312406005,0.13819078332344728,0.06532519391654026,0.012297953320840058,0.03820208068461324,1.417395306028532e-13,0.5321156457992704,0.009451304211277068
1308,Lepidoptera_Group_543,Pyreferra citrombra,native,33.0,50.0,1,1.0,1,0.0,,native,0.11459877270069359,0.050379451310563414,0.0,0.041723175312406005,0.18175895411572615,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.0
1309,Lepidoptera_Group_544,Ectoedemia rubifoliella,native,33.0,50.0,1,1.0,1,0.03943733213,,native,0.10758812504492692,0.050379451310563414,0.05365124401089161,0.041723175312406005,0.13124833490979237,0.06532519391654026,0.04953474935267842,0.03820208068461324,2.3469857340082836e-11,0.5321156457992704,0.07439622841263323
1310,Lepidoptera_Group_545,Heterocampa biundata,native,33.0,50.0,1,1.0,1,0.009926112552,,native,0.09682988130922206,0.050379451310563414,0.014253866762907932,0.041723175312406005,0.1401059399287676,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.018725032774373363
1311,Lepidoptera_Group_546,Coleophora lineapulvella,,33.0,,1,1.0,3,0.028687715360000005,0.0,native,0.04386144570544777,0.01257097705135711,0.021791993608075603,0.0,0.06083800215105665,0.01994159639440328,0.012548020344633497,0.0,1.1934345758551924e-09,0.5451405924879128,0.05411770292990067
1312,Lepidoptera_Group_547,Homochlodes disconventa,native,33.0,50.0,1,1.0,2,0.02320717128,0.6488453622,native,0.0856212549682982,0.09703002794969086,0.029045757928425682,0.8426230977306012,0.1184935978156321,0.04919561705838403,0.008032450241971743,0.3062972276776312,9.771437337014879e-09,0.7197098492088292,0.04377897596284441
1313,Lepidoptera_Group_548,,,,,0,,1,0.014872344590000001,,native,0.07432404020580057,0.050379451310563414,0.0164188834895521,0.041723175312406005,0.10119566875827374,0.06532519391654026,0.014115078495875608,0.03820208068461324,4.38717594723117e-11,0.5321156457992704,0.028055811217193256
1314,Lepidoptera_Group_549,,,,,0,,1,0.15073835230000002,,native,0.0047607378404968675,0.050379451310563414,0.0397603547244327,0.041723175312406005,0.002725339497462318,0.06532519391654026,0.06876471357161537,0.03820208068461324,0.0001142813314925602,0.5321156457992704,0.28435911565437777
1315,Lepidoptera_Group_55,Retinia comstockiana,,33.0,,1,1.0,1,0.0553597126,,native,0.0992162598619455,0.050379451310563414,0.06789119787942505,0.041723175312406005,0.11553781975394162,0.06532519391654026,0.07430475870672044,0.03820208068461324,3.4667893848749804e-13,0.5321156457992704,0.1044328711148882
1316,Lepidoptera_Group_550,Coleophora cretaticostella,,33.0,,1,1.0,1,0.01986994021,,native,0.06945330462803764,0.050379451310563414,0.021715188752395965,0.041723175312406005,0.09989230158373394,0.06532519391654026,0.03776250116454092,0.03820208068461324,1.4802883877895383e-12,0.5321156457992704,0.03748348406367024
1317,Lepidoptera_Group_551,Darapsa myron,native,33.0,50.0,1,1.0,1,0.02672010805,,native,0.09354606430689504,0.050379451310563414,0.03622928342743103,0.041723175312406005,0.1307166374384742,0.06532519391654026,0.012469942941440318,0.03820208068461324,0.0,0.5321156457992704,0.050405926423858216
1318,Lepidoptera_Group_552,Speyeria atlantis,native,33.0,50.0,1,1.0,2,0.0,0.0,native,0.032650798267887984,0.018885659038446283,0.0,0.0,0.0579369553281408,0.029517030751900635,0.0,0.0,1.9634913330265376e-10,0.3177321637326883,0.0
1319,Lepidoptera_Group_553,Speyeria cybele,native,33.0,50.0,1,1.0,1,0.01334298527,,native,0.019212812908461614,0.050379451310563414,0.0072138357331783635,0.041723175312406005,0.03517414660332579,0.06532519391654026,0.012469942941440318,0.03820208068461324,5.230863629391011e-09,0.5321156457992704,0.025170764000493777
1320,Lepidoptera_Group_554,Renia fraternalis,native,33.0,50.0,1,1.0,1,0.08916642946,,native,0.06479363950514898,0.050379451310563414,0.07323449465286033,0.041723175312406005,0.06806849461045586,0.06532519391654026,0.08895640202207368,0.03820208068461324,6.642123025003835e-10,0.5321156457992704,0.16820727200760344
1321,Lepidoptera_Group_555,,,,,0,,1,0.049928890719999994,,native,0.0081094087932835,0.050379451310563414,0.0164188834895521,0.041723175312406005,0.010351853524064307,0.06532519391654026,0.014115078495875608,0.03820208068461324,3.129314312011044e-05,0.5321156457992704,0.09418794218001589
1322,Lepidoptera_Group_556,Eupithecia palpata,native,33.0,50.0,1,1.0,1,0.0228917075,,introduced,0.13783680524646635,0.050379451310563414,0.04428921479579743,0.041723175312406005,0.19855532573491422,0.06532519391654026,0.02523414059768988,0.03820208068461324,0.0,0.5321156457992704,0.04318387192904646
1323,Lepidoptera_Group_557,Eupithecia miserulata,native,33.0,50.0,1,1.0,1,0.02585925961,,introduced,0.13783680524646635,0.050379451310563414,0.04415150553515187,0.041723175312406005,0.17191069204531775,0.06532519391654026,0.025353730892200572,0.03820208068461324,3.7582451296211076e-14,0.5321156457992704,0.04878198601734728
1324,Lepidoptera_Group_558,Coleophora sparsipulvella,,33.0,,1,1.0,1,0.024857150869999997,,native,0.05310751566962481,0.050379451310563414,0.022029684050999143,0.041723175312406005,0.07567778813785378,0.06532519391654026,0.025353730892200572,0.03820208068461324,5.568338702254946e-11,0.5321156457992704,0.04689156628840665
1325,Lepidoptera_Group_559,Coleophora puberuloides,,33.0,,1,1.0,1,0.09067515460000002,,native,0.007436991731085543,0.050379451310563414,0.029027160079823033,0.041723175312406005,0.00932957148339239,0.06532519391654026,0.038121298796069986,0.03820208068461324,5.430280717901518e-06,0.5321156457992704,0.17105339404642003
1326,Lepidoptera_Group_56,Epiblema strenuana,,33.0,,1,2.0,1,0.005860195503,,native,0.07608500560747,0.050379451310563414,0.007456708019414855,0.041723175312406005,0.1209368913252854,0.06532519391654026,0.0,0.03820208068461324,1.2747353888633225e-14,0.5321156457992704,0.011054917248122534
1327,Lepidoptera_Group_560,,,,,0,,1,0.015418401799999999,,native,0.14104369537595085,0.050379451310563414,0.030025339267038455,0.041723175312406005,0.20003703322427863,0.06532519391654026,0.02571942950695123,0.03820208068461324,0.0,0.5321156457992704,0.029085916316280876
1328,Lepidoptera_Group_561,Lithophane lepida,native,33.0,50.0,1,1.0,1,0.0,,native,0.03828016051656796,0.050379451310563414,0.0,0.041723175312406005,0.06665320251017143,0.06532519391654026,0.0,0.03820208068461324,2.346985734008283e-10,0.5321156457992704,0.0
1329,Lepidoptera_Group_562,Euplexia benesimilis,native,33.0,50.0,1,2.0,1,0.0,,native,0.012869323886477248,0.050379451310563414,0.0,0.041723175312406005,0.03016454532231365,0.06532519391654026,0.0,0.03820208068461324,1.1244055836784782e-08,0.5321156457992704,0.0
1330,Lepidoptera_Group_563,Zale minerea,native,33.0,50.0,1,2.0,1,0.0,,native,0.009043370068821555,0.050379451310563414,0.0,0.041723175312406005,0.026065184689084447,0.06532519391654026,0.0,0.03820208068461324,5.016106764841233e-07,0.5321156457992704,0.0
1331,Lepidoptera_Group_564,Operophtera bruceata,native,33.0,50.0,1,1.0,39,0.01239373262,0.1536635197,native,0.0858373513360459,0.037140968841323715,0.017369183864238944,0.15812684390130016,0.1360570511644616,0.038982445774047,0.0029759821443211187,0.1516992401752916,2.1015493173799663e-15,0.4934257704968921,0.023380054204559683
1332,Lepidoptera_Group_565,,,,,0,,1,0.10299633679999999,,introduced,0.1644365117295774,0.050379451310563414,0.15049563648065892,0.041723175312406005,0.14305668078646386,0.06532519391654026,0.10594651572165682,0.03820208068461324,4.4638748274275197e-10,0.5321156457992704,0.19429658611233497
1333,Lepidoptera_Group_566,,,,,0,,1,0.021145826099999997,,native,0.09923131971475495,0.050379451310563414,0.031239771682375884,0.041723175312406005,0.1449522917092335,0.06532519391654026,0.03943264609615526,0.03820208068461324,2.454364166283172e-10,0.5321156457992704,0.03989036842866736
1334,Lepidoptera_Group_567,Coleophora alnifoliae,,33.0,,1,1.0,1,0.042998006660000004,,native,0.08515631331297603,0.050379451310563414,0.0495607110964786,0.041723175312406005,0.10689616145880154,0.06532519391654026,0.05270711529084823,0.03820208068461324,2.2702868538119344e-10,0.5321156457992704,0.08111323337543637
1335,Lepidoptera_Group_568,Peridroma saucia,native,33.0,50.0,1,1.0,1,0.01527751695,,native,0.05972027557527429,0.050379451310563414,0.015060317747544143,0.041723175312406005,0.08734253834459232,0.06532519391654026,0.0,0.03820208068461324,4.172419082681392e-11,0.5321156457992704,0.028820145258392653
