Number,Order_Group,Species Name,Final Status,Status Confidence,Count,predict,prob. introduced,prob. native,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
515,Hemiptera_Group_125,Paraphlepsius particolor,native,33.0,1.0,native,0.4064727296831342,0.5935272703168654,0.111507657425408,,0.03563514605031589,,0.08323482951283595,,0.024539628856028024,,0.000838150023009664,,0.07070713521747028,
516,Hemiptera_Group_126,Paraphlepsius collitus,native,66.0,1.0,introduced,0.5162929446919016,0.4837070553080984,0.111507657425408,,0.09970132724700045,,0.08323482951283595,,0.11948982903402526,,0.0007017333946924374,,0.19782703329451856,
517,Hemiptera_Group_127,,,,1.0,introduced,0.6708306671283931,0.3291693328716065,0.3253658484498394,,0.16002916341416532,,0.2284484818131292,,0.16866789384693626,,6.273968400061358e-06,,0.13786015610593055,
518,Hemiptera_Group_128,Allygus atomarius,introduced,33.0,1.0,introduced,0.6693595370813292,0.3306404629186706,0.33446537996500497,,0.10702572080154762,,0.3168697055725981,,0.09067985571167501,,1.825433348673109e-07,,0.0685731795041053,
519,Hemiptera_Group_129,Eutettix marmoratus,native,33.0,2.0,introduced,0.6777843317710631,0.32221566822893655,0.3153903235723845,0.010109728643098708,0.06111327584192936,0.0,0.3145670170229917,0.004704593744651175,0.03689436817446285,0.0,1.0584445467096179e-06,0.3177992037352693,0.03941936300092917,0.0
520,Hemiptera_Group_13,Acanalonia bivittata,native,66.0,1.0,introduced,0.6682094641861416,0.33179053581385837,0.4636529289866591,,0.30168180682088486,,0.3173648282010415,,0.40899738958273046,,1.2639975456358335e-06,,0.19301564993234263,
521,Hemiptera_Group_130,Latalus ocellaris,introduced,33.0,1.0,introduced,0.6572104405377288,0.34278955946227113,0.30971231191795434,,0.07957377010470691,,0.3192684337613643,,0.049306455198429085,,5.506979598097867e-08,,0.05063227356640325,
522,Hemiptera_Group_131,Balclutha punctata,,33.0,1.0,introduced,0.6715315684086862,0.3284684315913136,0.32222688863029586,,0.15569884602425707,,0.3660354828219718,,0.19245282796809085,,1.394385641969627e-07,,0.08731738033350245,
523,Hemiptera_Group_132,,,,1.0,introduced,0.6800234868320086,0.3199765131679908,0.31025258860894556,,0.0939719476546728,,0.2540449153628894,,0.05846788489705646,,0.0003021015493173799,,0.07361198528060314,
524,Hemiptera_Group_133,Limotettix comptonianus,native,33.0,1.0,native,0.39317636099568903,0.6068236390043108,0.15062798602495742,,0.024894427085279208,,0.19307439439923813,,0.024652719387271867,,7.470470931124405e-08,,0.024874402498095992,
525,Hemiptera_Group_134,Limotettix comptonianus,native,33.0,1.0,native,0.04375763999868829,0.9562423600013116,0.0773596915813688,,0.0035397668559857265,,0.09445542394541778,,0.006148963286421538,,1.05230863629391e-05,,0.006381005731985406,
526,Hemiptera_Group_135,Limotettix humidus,native,66.0,2.0,native,0.10324016092142804,0.8967598390785724,0.0773596915813688,0.23914464901007468,0.0035397668559857265,0.03194581824761002,0.09445542394541778,0.119531609794936,0.006148963286421538,0.056981529203122355,5.445620493940789e-05,2.021500077827753e-06,0.006381005731985406,0.01900360768271821
527,,Limotettix melastigmus,native,33.0,,introduced,0.664337879925706,0.33566212007429375,,,,,,,,,,,,
528,Hemiptera_Group_136,Limotettix cuneatus,native,66.0,1.0,introduced,0.6398570663759788,0.360142933624021,0.17092560913840454,,0.050057458212972236,,0.20400909110916485,,0.037064779663241114,,5.997852431354502e-05,,0.04766176401297844,
529,Hemiptera_Group_137,Limotettix angustatus,native,66.0,1.0,native,0.1780104797800647,0.8219895202199351,0.17092560913840454,,0.016961628338467552,,0.20400909110916485,,0.01473723690569863,,0.00018084061972695198,,0.016149863697917606,
530,Hemiptera_Group_138,Eutettix borealis,native,33.0,1.0,introduced,0.6337695756516322,0.366230424348368,0.2996126952842146,,0.06111327584192936,,0.31588050436046955,,0.03689436817446285,,3.252032520325203e-08,,0.039268878753482346,
531,Hemiptera_Group_139,Scaphoideus crassus,native,66.0,3.0,introduced,0.6801874089596774,0.31981259104032206,0.29460352352979485,0.03254382430677094,0.076148287738226,0.0,0.3086930922658666,0.015513024632641538,0.06509264155381041,0.0,3.0526154318146953e-06,0.1480438571996885,0.049973684770049896,0.0
532,,Scaphoideus flavidus,native,33.0,,introduced,0.664337879925706,0.33566212007429375,,,,,,,,,,,,
533,,Scaphoideus immistus,native,66.0,,introduced,0.664337879925706,0.33566212007429375,,,,,,,,,,,,
534,Hemiptera_Group_14,Catonia pumila,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.04914579066114203,,0.0,,0.06103796791886718,,0.0,,2.60776192667587e-07,,0.0,
535,Hemiptera_Group_140,Colladonus clitellarius,native,33.0,1.0,introduced,0.6725552954306675,0.32744470456933256,0.31091912123934506,,0.08766422465971124,,0.3152124862562011,,0.0735445806324655,,2.914557447461267e-06,,0.056439004923886225,
536,Hemiptera_Group_141,Chlorotettix fallax,native,66.0,1.0,introduced,0.6291012302103653,0.37089876978963493,0.17432727574899917,,0.050260366419959526,,0.19475963654247996,,0.049420588901555255,,3.911642890013806e-08,,0.04984032907380523,
537,Hemiptera_Group_142,Chlorotettix smodix,,66.0,1.0,introduced,0.6478019302012389,0.352198069798761,0.16572545269479344,,0.057363147442684295,,0.18309140895957368,,0.07430475870672044,,8.498235925755484e-09,,0.06002524818494554,
538,Hemiptera_Group_143,Chlorotettix viridius,native,66.0,2.0,introduced,0.6962634815799873,0.30373651842001187,0.16572545269479344,0.0,0.050260366419959526,0.0,0.18309140895957368,0.0,0.049420588901555255,0.0,6.304647952139898e-08,0.9999999999999999,0.0525928423282706,
539,Hemiptera_Group_144,Scaphoideus cylindratus,native,66.0,1.0,introduced,0.677348966863928,0.3226510331360716,0.2776105722742279,,0.10094912221517471,,0.24754639810818424,,0.07153575256305326,,4.801349900291456e-05,,0.08094118855176047,
540,Hemiptera_Group_145,Cicadula vittipennis,,66.0,1.0,introduced,0.6760419472631244,0.32395805273687506,0.2849619625141662,,0.11575325814742514,,0.250633680054497,,0.09953892605240731,,2.2549470777726644e-05,,0.09178350873668667,
541,Hemiptera_Group_146,Chlorotettix unicolor,native,66.0,1.0,introduced,0.6704863467488579,0.3295136532511419,0.272253342638963,,0.10833257458665853,,0.20823636594324502,,0.12501339740298884,,7.501150483202944e-06,,0.10130360764401795,
542,Hemiptera_Group_147,,,,2.0,native,0.1528402899089515,0.8471597100910484,0.10979321301798717,0.0,0.0076854544588119324,0.0,0.13968685786697854,0.0,0.013296643284191827,0.0,0.00013790458659303573,0.9999999999999999,0.010121439123168884,
543,Hemiptera_Group_148,,,,2.0,native,0.15103099202210757,0.8489690079778922,0.10979321301798717,0.0,0.0076854544588119324,0.0,0.13968685786697854,0.0,0.013296643284191827,0.0,0.0001061512501917472,0.9999999999999999,0.010121439123168884,
544,Hemiptera_Group_149,Lygus lineolaris,native,100.0,71.0,native,0.061890523457193175,0.9381094765428066,0.011066666659512343,0.015372746146279731,0.0,0.0,0.01796481992605093,0.00733198278195772,0.0,0.0,5.184844301273201e-05,0.5286354718524656,0.0,0.0
545,Hemiptera_Group_15,,,,4.0,native,0.05053775930978676,0.9494622406902129,0.04914579066114203,0.007134737282417884,0.0,0.0,0.06103796791886718,0.0034237391731691156,0.0,0.0,8.022702868538119e-07,0.6585531768542973,0.0,0.0
546,Hemiptera_Group_16,Oliarus humilis,native,33.0,1.0,introduced,0.678721443584191,0.3212785564158086,0.24275554455220466,,0.10454326293386894,,0.2696308148337996,,0.11224582949911943,,6.488725264611137e-05,,0.07760717107455824,
547,Hemiptera_Group_17,Oliarus quinquelineatus,native,33.0,1.0,introduced,0.6664156382959513,0.33358436170404865,0.24275554455220466,,0.10454326293386894,,0.2247946911979527,,0.11224582949911943,,1.2670655008436877e-06,,0.09136151153665627,
548,Hemiptera_Group_18,Patara vanduzeei,native,33.0,1.0,introduced,0.6769842380246344,0.32301576197536525,0.43546787787947466,,0.24100600632604757,,0.21721815821445117,,0.29515895759525024,,0.00027560975609756093,,0.2171203165445272,
549,Hemiptera_Group_19,Flatormenis proxima,native,66.0,5.0,introduced,0.6495775756905167,0.3504224243094828,0.44069971009425624,0.02108524712168673,0.3363244169243056,0.02001878009461417,0.2156918978828224,0.005586567092705962,0.39819539823715194,0.029686442060722937,8.973768982972848e-05,0.3821831262140504,0.30488808462970063,0.2547988114447526
550,Hemiptera_Group_2,Amplicephalus littoralis,native,66.0,1.0,introduced,0.6693595370813292,0.3306404629186706,0.2906272573570198,,0.10622480658099923,,0.2679204116278318,,0.11120862242011223,,1.687375364319681e-06,,0.07931094792040014,
551,Hemiptera_Group_20,Xerophloea major,native,33.0,1.0,introduced,0.6776740427968687,0.32232595720313095,0.5517374178372796,,0.4390127929046028,,0.23665674922588553,,0.4347055849309489,,0.0022878815769289767,,0.36647454333711793,
552,Hemiptera_Group_21,,,,1.0,introduced,0.6617800854081834,0.3382199145918162,0.20639059667083176,,0.1051580921921584,,0.21486152041975393,,0.11948982903402526,,6.764841233317993e-07,,0.09565462880526107,
553,Hemiptera_Group_22,Tetraneura nigriabdominalis,introduced,33.0,6.0,introduced,0.7386969485320793,0.2613030514679196,0.20681103842854123,0.0033703961452976887,0.08945291888877167,0.0,0.19668439752767042,0.0017740484363100457,0.09953892605240731,0.0,0.00023796594569719279,0.7725331512425263,0.08794607929093436,0.0
554,Hemiptera_Group_23,Prociphilus caryae,,66.0,1.0,introduced,0.6613014904361344,0.33869850956386527,0.19659391201694157,,0.05559351245923383,,0.19759918455362485,,0.039239819785905294,,0.0003819450836017794,,0.05443559067528835,
555,Hemiptera_Group_24,Adelges tsugae,introduced,100.0,7.0,introduced,0.7134674257092326,0.28653257429076695,0.15579530411968712,0.002888929940031712,0.09053791169751778,0.0,0.13364821945092073,0.001524255221124748,0.08689209860691886,0.0,0.000559641049240681,0.8050272424935487,0.1236838962595228,0.0
556,Hemiptera_Group_25,,,,5.0,native,0.45292016849864913,0.5470798315013505,0.08293736383643918,0.010254314483957938,0.033215580143942346,0.019012145743482613,0.10103582592170049,0.0021486230442439103,0.046504361782494015,0.03467844369815625,4.3411566191133604e-05,0.5721445335275644,0.056827417462525606,0.6291811653177292
557,Hemiptera_Group_26,Pineus strobi,native,66.0,5.0,native,0.47871465428469034,0.5212853457153096,0.08293736383643918,0.0,0.033215580143942346,0.0,0.10103582592170049,0.0,0.03840699415184469,0.0,8.72833256634453e-05,0.9999999999999999,0.056827417462525606,
