Number,Order_Group,Species Name,Final Status,Status Confidence,Count,dN/dS_Distance,predict,predict probability,1,dN/dS_Similarity,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,predict_native
89,Coleoptera_Group_172,Poecilus lucublandus,native,100.0,8.0,0.033540842200000004,native,0.17498593002983884,0.8250140699701614,0.029924433325941097,0.11334191022356709,0.0427628821870244,0.040958368540217185,0.008071046681650606,0.11492656690393341,0.019178239252574815,0.025431859464311982,0.01425475125260044,0.0,0.16947717802487133,0.06327284384343794,1.0
90,Coleoptera_Group_173,Pterostichus mutus,native,100.0,16.0,0.02940840143,native,0.311176294693847,0.6888237053061531,0.0,0.10491032383494824,0.009114201215980855,0.03335668574086036,0.0,0.1047431373492583,0.0035875226489433414,0.025527222862197774,0.0,0.0,0.6570839367977315,0.055477235194932785,1.0
91,Coleoptera_Group_174,Pterostichus adstrictus,native,66.0,8.0,0.016504246650000002,native,0.09278486261885047,0.90721513738115,0.0,0.023533046530777785,0.004905364926965239,0.007774479453271662,0.0,0.027018809348147155,0.0022878694748365656,0.01318587175079041,0.0,1.7180549163982205e-06,0.6832304078043706,0.03113429933608029,1.0
92,Coleoptera_Group_175,,,,1.0,0.02448040315,native,0.44682161160501094,0.5531783883949886,0.04521040754143754,0.1280936585839435,0.028340365028422902,0.03230943546285579,0.0075619460842153525,0.12648904647928785,0.014237480097405998,0.0370647922347997,0.01128077503953735,0.0,0.5113155357508368,0.04618085367380417,1.0
93,Coleoptera_Group_176,Notiobia terminata,native,66.0,1.0,0.01626473525,native,0.18190225384971662,0.8180977461502843,0.04521040754143754,0.11538549991226112,0.028340365028422902,0.021488761010421045,0.0075619460842153525,0.1266506737588946,0.014237480097405998,0.012241667510788874,0.01128077503953735,0.0,0.5113155357508368,0.03068247504017983,1.0
94,Coleoptera_Group_177,Harpalus pensylvanicus,native,100.0,2.0,0.05474186952000001,native,0.3787327319574812,0.6212672680425185,0.04521040754143754,0.07810931793336394,0.0,0.046654076763141844,0.0,0.07169363430811604,0.0,0.06177641097890796,0.0,3.4821291609142503e-09,0.9999999999999999,0.10326734615616823,1.0
95,Coleoptera_Group_178,Harpalus faunus,native,100.0,1.0,0.028405643460000005,native,0.29795787433814774,0.7020421256618519,0.04521040754143754,0.07810931793336394,0.028340365028422902,0.024208874893708106,0.0075619460842153525,0.07169363430811604,0.014237480097405998,0.027720641298206544,0.01128077503953735,3.650866697346219e-10,0.5113155357508368,0.05358559073143829,1.0
96,Coleoptera_Group_179,Anisodactylus discoideus,native,100.0,1.0,0.02293695769,native,0.19377780946285536,0.8062221905371451,0.04521040754143754,0.07882426994009915,0.028340365028422902,0.021488761010421045,0.0075619460842153525,0.08160915199486027,0.014237480097405998,0.012241667510788874,0.01128077503953735,3.819604233778186e-10,0.5113155357508368,0.04326923377502169,1.0
97,Coleoptera_Group_18,Podabrus rugosulus,native,66.0,2.0,0.01026218378,native,0.18029061997191037,0.8197093800280892,0.0,0.1685617599108542,0.010106499183312283,0.021388042657693687,0.0,0.21606838208655624,0.004704593744651175,0.0,0.0,0.0,0.3177992037352693,0.019359011557694327,1.0
98,Coleoptera_Group_180,Trichotichnus autumnalis,native,100.0,10.0,0.025840388790000002,native,0.26003844735593795,0.7399615526440617,0.25338534291522447,0.07882426994009915,0.017409414309897554,0.024208874893708106,0.018825232401368953,0.08160915199486027,0.005282793864764359,0.015106020500681314,0.0227291393671259,0.0,0.4630769893284641,0.0487463873153249,1.0
99,Coleoptera_Group_181,Agonum ferreum,native,100.0,2.0,0.009821258142,native,0.0972904418725482,0.9027095581274519,0.0,0.12524430801505576,0.010106499183312283,0.014292146033238876,0.0,0.14235947102436583,0.004694692701275878,0.0,0.0,0.0,0.31780240373539254,0.018527231041469177,1.0
100,Coleoptera_Group_182,Platynus cincticollis,native,100.0,1.0,0.01999588415,native,0.3068368467756784,0.6931631532243209,0.04521040754143754,0.1164840563824434,0.028340365028422902,0.025028177204681208,0.0075619460842153525,0.11850308988789865,0.014237480097405998,0.012270202977442586,0.01128077503953735,0.0,0.5113155357508368,0.037721069965691724,1.0
101,Coleoptera_Group_183,Agonum mutatum,native,100.0,2.0,0.005932989596,native,0.05530457360796335,0.9446954263920371,0.0,0.09720492582029829,0.020235314617197207,0.007153261404533058,0.0,0.11311314434922481,0.00929173524728054,0.0,0.0,0.0,0.1573128375565442,0.011192239061678955,1.0
102,Coleoptera_Group_184,Agonum moerens,native,100.0,22.0,0.007022607627,native,0.061791174229348475,0.9382088257706521,0.016970214694400416,0.09720492582029829,0.09002949458257622,0.008466987392836087,0.010117613784903006,0.11311314434922481,0.04239313834918719,0.0022257577291613915,0.0177604200418562,0.0,0.11155011579467945,0.01324773996751063,1.0
104,Coleoptera_Group_185,Sphaeroderus stenostomus,native,100.0,64.0,0.00034880722500000005,native,0.039896027515873254,0.9601039724841269,0.02631274204089549,0.04008290971237273,0.012732812233753698,0.00022474736402958054,0.002035955791619224,0.047325629644571925,0.005501828433187664,0.00038255210984589234,0.003553727465700436,7.715907347752723e-10,0.43585824828054254,0.0006580044993291171,1.0
105,Coleoptera_Group_186,Cymindis cribricollis,native,100.0,23.0,0.0005187011139,native,0.06111107534080647,0.9388889246591939,0.0,0.06081346476399556,0.02530419171538393,0.00043829971376757506,0.0,0.0708426629581975,0.011852165877136136,0.0,0.0,6.427366160454057e-10,0.31278885354237085,0.0009784994182767423,1.0
107,Coleoptera_Group_187,Pterostichus adoxus,native,100.0,112.0,0.01498457257,native,0.07275293348624153,0.9272470665137589,0.09793439785798012,0.015177286089680775,0.017402055102931316,0.006026682635072879,0.009305055992694516,0.018947869177231874,0.006755982893705712,0.0003285031419668396,0.0030455007370808382,3.4821291609142504e-07,0.6231771354923196,0.02826752276012537,1.0
109,Coleoptera_Group_188,Pterostichus coracinus,native,100.0,34.0,0.008387043790000001,native,0.07306944312573967,0.9269305568742611,0.0,0.06413540551542246,0.009139214075428288,0.0072837701567205395,0.0,0.07359211947362723,0.004266665838903761,0.0,0.0,0.0,0.5953871944224068,0.015821669261266966,1.0
110,Coleoptera_Group_189,Poecilus lucublandus,native,100.0,48.0,0.016504246650000002,native,0.09671798681354475,0.9032820131864557,0.15080201191272383,0.023533046530777785,0.003645418047497941,0.007774479453271662,0.00272411424722134,0.027018809348147155,0.0012844671143352072,0.01282205204106342,0.004775613089089151,2.7458199110292984e-07,0.7744386113158864,0.03113429933608029,1.0
113,Coleoptera_Group_19,Dichelonyx albicollis,native,100.0,1.0,0.03508987508999999,introduced,0.6553934076035256,0.34460659239647357,0.04521040754143754,0.33245348557878684,0.028340365028422902,0.11853225800123149,0.0075619460842153525,0.3676970821349055,0.014237480097405998,0.06177641097890796,0.01128077503953735,0.0,0.5113155357508368,0.06619500410324557,0.0
114,Coleoptera_Group_2,Dryophthorus americanus,,100.0,2.0,0.07641759139,native,0.48658921472398525,0.5134107852760146,0.0,0.4618954969269404,0.03041393154580378,0.29779321672895154,0.0,0.42851703603812485,0.013967109020829394,0.3104698087734875,0.0,0.0,0.08296103469399983,0.14415733206935147,0.0
115,Coleoptera_Group_20,Myosides seriehispidus,introduced,33.0,1.0,0.044493428849999996,introduced,0.6972414397419477,0.3027585602580514,0.04521040754143754,0.31240853030842775,0.028340365028422902,0.13569124145624287,0.0075619460842153525,0.329225035233287,0.014237480097405998,0.11224582709179971,0.01128077503953735,0.0,0.5113155357508368,0.08393426017445578,0.0
116,Coleoptera_Group_21,Tetartopeus furvulus,native,66.0,1.0,0.05167253095,introduced,0.683445245533302,0.3165547544666972,0.04521040754143754,0.33848473323518674,0.028340365028422902,0.14438664179071914,0.0075619460842153525,0.29928973052743074,0.014237480097405998,0.10094781794788993,0.01128077503953735,0.0,0.5113155357508368,0.09747721784381917,0.0
117,Coleoptera_Group_22,,,,1.0,0.03788921249,introduced,0.6394775517870012,0.3605224482129985,0.04521040754143754,0.3463930527503896,0.028340365028422902,0.1283978871431403,0.0075619460842153525,0.3689639493383063,0.014237480097405998,0.12501339178590948,0.01128077503953735,0.0,0.5113155357508368,0.07147579094572074,0.0
118,Coleoptera_Group_23,,,,2.0,0.045426327069999994,introduced,0.5803732374304186,0.4196267625695813,0.0,0.34827463523185315,0.020227147076512783,0.15000620925022598,0.0,0.3588165081312431,0.009409358453264535,0.1635758327246604,0.0,0.0,0.15728039755529527,0.08569411829143178,0.0
119,Coleoptera_Group_24,,,,2.0,0.01166242485,native,0.31078506087306107,0.6892149391269391,0.0,0.3209228160901685,0.06095046047173071,0.04910704976490945,0.0,0.465291711575323,0.027764636657601736,0.01839064323502901,0.0,0.0,0.013941142036733967,0.022000484721575658,0.0
120,Coleoptera_Group_25,Ellychnia sp. KSH1376,,,2.0,0.08729159328,native,0.4809701542138901,0.5190298457861099,0.040831746196305016,0.36446791527870537,0.25329448492936457,0.2385763848042807,0.06621100871904932,0.29212129009873833,0.11530205800225811,0.249303618974569,0.11636001602000867,0.0,3.2115001236427542e-06,0.16467050283103313,0.0
121,Coleoptera_Group_26,Philonthus flavibasis,native,66.0,1.0,0.03170241883,native,0.49150362880312065,0.5084963711968792,0.04521040754143754,0.1332789576063534,0.028340365028422902,0.042872030693534416,0.0075619460842153525,0.1303001134943205,0.014237480097405998,0.06604779273255316,0.01128077503953735,0.0,0.5113155357508368,0.05980476531056982,1.0
122,Coleoptera_Group_27,Philonthus flavibasis,native,66.0,1.0,0.011250927420000001,native,0.20239612723025907,0.7976038727697418,0.04521040754143754,0.1142733050462079,0.028340365028422902,0.014555912150570581,0.0075619460842153525,0.12343538610183172,0.014237480097405998,0.024539618959269142,0.01128077503953735,0.0,0.5113155357508368,0.021224218804485297,1.0
123,Coleoptera_Group_28,Philonthus flavibasis,native,66.0,2.0,0.011250927420000001,native,0.11934234050039455,0.8806576594996055,0.0,0.1142733050462079,0.010110575322919436,0.014555912150570581,0.0,0.12343538610183172,0.004407064417937236,0.024539618959269142,0.0,0.0,0.317895453738975,0.021224218804485297,1.0
124,Coleoptera_Group_29,Phyllophaga anxia,native,100.0,1.0,0.0100973917,native,0.3417765262135289,0.658223473786471,0.04521040754143754,0.1851955642616529,0.028340365028422902,0.021880072199190755,0.0075619460842153525,0.22576549060126994,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.019048140903871705,1.0
125,Coleoptera_Group_3,,,,1.0,0.06663848230000001,introduced,0.5915207986680896,0.40847920133190985,0.04521040754143754,0.42492108216811303,0.028340365028422902,0.2538576787106979,0.0075619460842153525,0.41826892146337197,0.014237480097405998,0.2831756974011941,0.01128077503953735,0.0,0.5113155357508368,0.12570961275777395,0.0
126,Coleoptera_Group_30,Phyllophaga hirticula,native,100.0,1.0,0.010643698290000001,native,0.4384791704241277,0.5615208295758723,0.04521040754143754,0.17213589564029957,0.028340365028422902,0.021663646092708513,0.0075619460842153525,0.2103478611967368,0.014237480097405998,0.024539618959269142,0.01128077503953735,0.0,0.5113155357508368,0.020078716443793932,1.0
127,Coleoptera_Group_31,Phyllophaga hirticula,native,100.0,11.0,0.0,native,0.13390915591468125,0.8660908440853191,0.04521040754143754,0.06961217139092639,0.0,0.0,0.0,0.08035590312826962,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,1.0
128,Coleoptera_Group_32,Phyllophaga hirticula,native,100.0,1.0,0.0,native,0.15838285326191331,0.8416171467380882,0.04521040754143754,0.06961217139092639,0.028340365028422902,0.0,0.0075619460842153525,0.08035590312826962,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0,1.0
129,Coleoptera_Group_33,Phyllophaga fraterna,native,100.0,9.0,0.0008253421369000001,native,0.11111768971683678,0.8888823102831637,0.04870861772493995,0.07389815976647283,0.025911600674742765,0.0008053573555402483,0.007314183140556157,0.086170924627127,0.010677383294366892,0.0013664390201705843,0.012720733241007576,0.0,0.3136143835741538,0.0015569598352388144,1.0
131,Coleoptera_Group_34,Bisnius blandus,native,33.0,1.0,0.02666102916,introduced,0.7042563166586738,0.2957436833413253,0.04521040754143754,0.3091631663687517,0.028340365028422902,0.08673260660477146,0.0075619460842153525,0.3530708261786977,0.014237480097405998,0.06177641097890796,0.01128077503953735,0.0,0.5113155357508368,0.05029447754135479,0.0
132,Coleoptera_Group_35,Omonadus floralis,introduced,33.0,1.0,0.06995578870000001,introduced,0.6864738834953154,0.3135261165046838,0.04521040754143754,0.3096394354658568,0.028340365028422902,0.1783939948157326,0.0075619460842153525,0.27067428557566603,0.014237480097405998,0.16368586809968882,0.01128077503953735,0.0,0.5113155357508368,0.13196751792832562,0.0
133,Coleoptera_Group_36,,,,1.0,0.01648320191,introduced,0.5396891680018555,0.4603108319981444,0.04521040754143754,0.3209161554141754,0.028340365028422902,0.06311362423571117,0.0075619460842153525,0.42055314581105385,0.014237480097405998,0.02045923627193159,0.01128077503953735,0.0,0.5113155357508368,0.031094599660687342,0.0
134,Coleoptera_Group_37,,,,1.0,0.02660302608,introduced,0.6614408410571363,0.3385591589428633,0.04521040754143754,0.2877462794338518,0.028340365028422902,0.08113102830473838,0.0075619460842153525,0.329225035233287,0.014237480097405998,0.022764390241827838,0.01128077503953735,1.687375364319681e-08,0.5113155357508368,0.05018505811171154,0.0
135,Coleoptera_Group_38,Contacyphon obscurus,native,100.0,2.0,0.01531738247,native,0.34885746908728754,0.6511425309127129,0.01931377902973628,0.30498049167772323,0.2599035110140039,0.04910704976490945,0.032757671751832564,0.3475401300960464,0.12060090761303648,0.01839064323502901,0.056981529203122355,0.0,7.45500028701751e-07,0.028895349238264614,0.0
137,Coleoptera_Group_39,Bruchidius villosus,introduced,100.0,1.0,0.06600978832,introduced,0.681028686666364,0.3189713133336352,0.04521040754143754,0.3283079437987041,0.028340365028422902,0.18590993875755077,0.0075619460842153525,0.30188405280655267,0.014237480097405998,0.1395864369145683,0.01128077503953735,0.0,0.5113155357508368,0.12452361820866123,0.0
138,Coleoptera_Group_4,Harmonia axyridis,introduced,100.0,5.0,0.1619936753,introduced,0.7132700680914487,0.28672993190855117,0.04521040754143754,0.39514391308025304,0.0,0.3577707169878263,0.0,0.23064602132906903,0.0,0.3515462666657073,0.0,0.0,0.9999999999999999,0.3055916264643315,0.0
139,Coleoptera_Group_40,,,,1.0,0.01801993754,introduced,0.5918495114172975,0.40815048858270225,0.04521040754143754,0.31465762327871205,0.028340365028422902,0.06572940880230745,0.0075619460842153525,0.3992969352681726,0.014237480097405998,0.04421257200259873,0.01128077503953735,0.0,0.5113155357508368,0.033993561856265044,0.0
140,Coleoptera_Group_41,,,,1.0,0.04484263268,introduced,0.7038560672568293,0.29614393274316997,0.04521040754143754,0.30968962823823276,0.028340365028422902,0.11783526351879968,0.0075619460842153525,0.2797751114279646,0.014237480097405998,0.08689208550040033,0.01128077503953735,0.0,0.5113155357508368,0.08459301284600082,0.0
141,Coleoptera_Group_42,Crepidodera nana,native,100.0,1.0,0.07651389198,introduced,0.6792910317160089,0.3207089682839903,0.04521040754143754,0.30338216356463205,0.028340365028422902,0.19820988431323627,0.0075619460842153525,0.27541044695893035,0.014237480097405998,0.17670195084108678,0.01128077503953735,0.0,0.5113155357508368,0.14433899751939497,0.0
142,Coleoptera_Group_43,,,,1.0,0.09444913877999998,introduced,0.676291186399982,0.32370881360001724,0.04521040754143754,0.30435459560977385,0.028340365028422902,0.2136131854302985,0.0075619460842153525,0.2368722883147154,0.014237480097405998,0.17754001426791657,0.01128077503953735,0.0,0.5113155357508368,0.17817279523094792,0.0
143,Coleoptera_Group_44,,,,3.0,0.08047533863,introduced,0.5287854170094273,0.4712145829905729,0.0,0.3059539464335344,0.054207338929117235,0.18554982123270558,0.0,0.24202878794111166,0.025935277662916634,0.17670195084108678,0.0,0.0,0.1099932157347388,0.15181203572711058,0.0
144,Coleoptera_Group_45,Popillia japonica,introduced,100.0,1.0,0.03090206526,introduced,0.7132784644613075,0.2867215355386919,0.04521040754143754,0.3174283838268556,0.028340365028422902,0.09222380646039537,0.0075619460842153525,0.32157188350695,0.014237480097405998,0.06177641097890796,0.01128077503953735,0.0,0.5113155357508368,0.05829494495030027,0.0
145,Coleoptera_Group_46,Stelidota octomaculata,native,100.0,6.0,0.045784124589999996,introduced,0.5033554396691301,0.49664456033086996,0.0245785858527633,0.30104622103131334,0.07219632049936592,0.13306103298034044,0.011371690269569069,0.31241655103108384,0.0328982607487509,0.13964673725124263,0.020020049365157788,0.0,0.10519864555014785,0.08636908245826863,0.0
146,Coleoptera_Group_47,Melanotus hyslopi,,100.0,1.0,0.016056898059999998,introduced,0.5132084538839006,0.4867915461160995,0.04521040754143754,0.2184483266670233,0.028340365028422902,0.0400842124781559,0.0075619460842153525,0.26437961909994445,0.014237480097405998,0.012241667510788874,0.01128077503953735,0.0,0.5113155357508368,0.030290402295276336,0.0
147,Coleoptera_Group_48,Melanotus communis,,100.0,1.0,0.01745693327,introduced,0.5365962416021258,0.46340375839787434,0.04521040754143754,0.2184483266670233,0.028340365028422902,0.04357924050570824,0.0075619460842153525,0.26437961909994445,0.014237480097405998,0.012241667510788874,0.01128077503953735,0.0,0.5113155357508368,0.03293148711626646,0.0
148,Coleoptera_Group_49,Platydracus cinnamopterus,native,66.0,4.0,0.01772133346,native,0.3100108181514781,0.6899891818485221,0.0,0.3114124728956185,0.15516378629642077,0.05110432685176601,0.0,0.30978013003881116,0.07394985231988,0.0,0.0,0.0,0.19289885892660602,0.03343026266382994,0.0
149,Coleoptera_Group_5,Dictyoptera aurora,native,100.0,1.0,0.1126511553,introduced,0.6466588010440278,0.3533411989559717,0.04521040754143754,0.3764224788442604,0.028340365028422902,0.3060643153107362,0.0075619460842153525,0.29022555854928345,0.014237480097405998,0.33804530746916156,0.01128077503953735,0.0,0.5113155357508368,0.2125098384702986,0.0
